"site","site_id","duration","dist","T","growth_factor","depth_mm"
"MERRITT DAM","NE01074","72h","GLO",10000,5.1091,349.33
"HOWARD PRAIRIE","OR00580","24h","GPA",10000,2.269,130.16
"HOWARD PRAIRIE","OR00580","24h","PE3",10000,3.3293,190.99
"HOWARD PRAIRIE","OR00580","24h","GNO",10000,3.761,215.75
"HOWARD PRAIRIE","OR00580","24h","GEV",10000,3.889,223.09
"HOWARD PRAIRIE","OR00580","24h","GLO",10000,5.7413,329.35
"HOWARD PRAIRIE","OR00580","72h","GPA",10000,2.0172,197.78
"HOWARD PRAIRIE","OR00580","72h","PE3",10000,3.0569,299.72
"HOWARD PRAIRIE","OR00580","72h","GEV",10000,3.235,317.18
"HOWARD PRAIRIE","OR00580","72h","GNO",10000,3.3057,324.11
"HOWARD PRAIRIE","OR00580","72h","GLO",10000,4.7929,469.93
"PINTO DAM","WA00269","24h","GPA",10000,2.2688,129.75
"PINTO DAM","WA00269","24h","PE3",10000,3.2568,186.25
"PINTO DAM","WA00269","24h","GNO",10000,3.7193,212.7
"PINTO DAM","WA00269","24h","GEV",10000,3.9072,223.45
"PINTO DAM","WA00269","24h","GLO",10000,5.7239,327.33
"PINTO DAM","WA00269","72h","GPA",10000,2.0594,179.53
"PINTO DAM","WA00269","72h","PE3",10000,3.0313,264.27
"PINTO DAM","WA00269","72h","GNO",10000,3.3507,292.11
"PINTO DAM","WA00269","72h","GEV",10000,3.3818,294.82
"PINTO DAM","WA00269","72h","GLO",10000,4.966,432.93
"HEART BUTTE","ND00149","24h","GPA",10000,2.2864,116.48
"HEART BUTTE","ND00149","24h","PE3",10000,3.414,173.93
"HEART BUTTE","ND00149","24h","GNO",10000,3.8275,194.99
"HEART BUTTE","ND00149","24h","GEV",10000,3.9119,199.3
"HEART BUTTE","ND00149","24h","GLO",10000,5.8136,296.18
"HEART BUTTE","ND00149","72h","GPA",10000,2.1717,131.58
"HEART BUTTE","ND00149","72h","PE3",10000,3.2795,198.7
"HEART BUTTE","ND00149","72h","GNO",10000,3.616,219.09
"HEART BUTTE","ND00149","72h","GEV",10000,3.6204,219.36
"HEART BUTTE","ND00149","72h","GLO",10000,5.3853,326.29
"BOR WANSHIP","UT10131","24h","GPA",10000,1.915,80.53
"BOR WANSHIP","UT10131","24h","PE3",10000,2.8174,118.48
"BOR WANSHIP","UT10131","24h","GEV",10000,3.0285,127.35
"BOR WANSHIP","UT10131","24h","GNO",10000,3.06,128.68
"BOR WANSHIP","UT10131","24h","GLO",10000,4.4198,185.86
"BOR WANSHIP","UT10131","72h","GPA",10000,1.8508,102.94
"BOR WANSHIP","UT10131","72h","PE3",10000,2.743,152.55
"BOR WANSHIP","UT10131","72h","GEV",10000,2.8554,158.8
"BOR WANSHIP","UT10131","72h","GNO",10000,2.9374,163.36
"BOR WANSHIP","UT10131","72h","GLO",10000,4.1643,231.6
"ECHO","UT10120","24h","GPA",10000,1.9784,83.22
"ECHO","UT10120","24h","PE3",10000,2.8908,121.6
"ECHO","UT10120","24h","GNO",10000,3.1783,133.69
"ECHO","UT10120","24h","GEV",10000,3.1935,134.34
"ECHO","UT10120","24h","GLO",10000,4.6624,196.13
"ECHO","UT10120","72h","GPA",10000,1.8894,106.69
"ECHO","UT10120","72h","PE3",10000,2.7943,157.79
"ECHO","UT10120","72h","GEV",10000,2.9564,166.95
"ECHO","UT10120","72h","GNO",10000,3.0142,170.21
"ECHO","UT10120","72h","GLO",10000,4.3173,243.8
"PLATORO","CO01671","24h","GPA",10000,2.0969,68.61
"PLATORO","CO01671","24h","PE3",10000,3.1451,102.91
"PLATORO","CO01671","24h","GEV",10000,3.4482,112.82
"PLATORO","CO01671","24h","GNO",10000,3.4543,113.02
"PLATORO","CO01671","24h","GLO",10000,5.1045,167.01
"PLATORO","CO01671","72h","GPA",10000,1.9172,82.4
"PLATORO","CO01671","72h","PE3",10000,2.9123,125.17
"PLATORO","CO01671","72h","GEV",10000,2.9766,127.94
"PLATORO","CO01671","72h","GNO",10000,3.1002,133.25
"PLATORO","CO01671","72h","GLO",10000,4.3943,188.88
"JOES VALLEY","UT10124","24h","GPA",10000,2.2597,70.39
"JOES VALLEY","UT10124","24h","PE3",10000,3.2835,102.28
"JOES VALLEY","UT10124","24h","GNO",10000,3.7246,116.02
"JOES VALLEY","UT10124","24h","GEV",10000,3.8758,120.73
"JOES VALLEY","UT10124","24h","GLO",10000,5.7008,177.58
"JOES VALLEY","UT10124","72h","GPA",10000,2.3466,95.83
"JOES VALLEY","UT10124","72h","PE3",10000,3.3915,138.51
"JOES VALLEY","UT10124","72h","GNO",10000,3.8838,158.61
"JOES VALLEY","UT10124","72h","GEV",10000,4.0861,166.88
"JOES VALLEY","UT10124","72h","GLO",10000,6.0122,245.54
"STEWART MOUNTAIN","AZ10318","24h","GPA",10000,2.1486,119.44
"STEWART MOUNTAIN","AZ10318","24h","PE3",10000,3.242,180.22
"STEWART MOUNTAIN","AZ10318","24h","GEV",10000,3.5656,198.21
"STEWART MOUNTAIN","AZ10318","24h","GNO",10000,3.568,198.35
"STEWART MOUNTAIN","AZ10318","24h","GLO",10000,5.2984,294.54
"STEWART MOUNTAIN","AZ10318","72h","GPA",10000,2.4766,184.41
"STEWART MOUNTAIN","AZ10318","72h","PE3",10000,3.6399,271.03
"STEWART MOUNTAIN","AZ10318","72h","GNO",10000,4.1726,310.69
"STEWART MOUNTAIN","AZ10318","72h","GEV",10000,4.3802,326.15
"STEWART MOUNTAIN","AZ10318","72h","GLO",10000,6.5012,484.08
"CRANE PRAIRIE","OR00279","24h","GPA",10000,2.1066,137.06
"CRANE PRAIRIE","OR00279","24h","PE3",10000,3.0847,200.7
"CRANE PRAIRIE","OR00279","24h","GNO",10000,3.4366,223.59
"CRANE PRAIRIE","OR00279","24h","GEV",10000,3.5022,227.86
"CRANE PRAIRIE","OR00279","24h","GLO",10000,5.1416,334.52
"CRANE PRAIRIE","OR00279","72h","GPA",10000,1.9199,221.52
"CRANE PRAIRIE","OR00279","72h","PE3",10000,2.8112,324.36
"CRANE PRAIRIE","OR00279","72h","GEV",10000,3.0473,351.61
"CRANE PRAIRIE","OR00279","72h","GNO",10000,3.0639,353.52
"CRANE PRAIRIE","OR00279","72h","GLO",10000,4.4407,512.38
"AGENCY VALLEY","OR00589","24h","GPA",10000,2.3573,62.46
"AGENCY VALLEY","OR00589","24h","PE3",10000,3.3388,88.47
"AGENCY VALLEY","OR00589","24h","GNO",10000,3.8633,102.36
"AGENCY VALLEY","OR00589","24h","GEV",10000,4.1246,109.29
"AGENCY VALLEY","OR00589","24h","GLO",10000,6.0281,159.72
"AGENCY VALLEY","OR00589","72h","GPA",10000,1.9975,69.59
"AGENCY VALLEY","OR00589","72h","PE3",10000,2.9614,103.17
"AGENCY VALLEY","OR00589","72h","GEV",10000,3.2215,112.23
"AGENCY VALLEY","OR00589","72h","GNO",10000,3.2369,112.76
"AGENCY VALLEY","OR00589","72h","GLO",10000,4.7315,164.83
"OCHOCO","OR00098","24h","GPA",10000,2.3889,90.37
"OCHOCO","OR00098","24h","PE3",10000,3.4421,130.21
"OCHOCO","OR00098","24h","GNO",10000,3.9597,149.79
"OCHOCO","OR00098","24h","GEV",10000,4.1882,158.43
"OCHOCO","OR00098","24h","GLO",10000,6.1621,233.1
"OCHOCO","OR00098","72h","GPA",10000,2.4056,135.31
"OCHOCO","OR00098","72h","PE3",10000,3.4231,192.55
"OCHOCO","OR00098","72h","GNO",10000,3.9658,223.07
"OCHOCO","OR00098","72h","GEV",10000,4.2356,238.25
"OCHOCO","OR00098","72h","GLO",10000,6.2074,349.16
"ONEILL FOREBAY DIKE","CA10171","24h","GPA",10000,2.3639,205.76
"ONEILL FOREBAY DIKE","CA10171","24h","PE3",10000,3.4138,297.15
"ONEILL FOREBAY DIKE","CA10171","24h","GNO",10000,3.9158,340.85
"ONEILL FOREBAY DIKE","CA10171","24h","GEV",10000,4.1275,359.28
"ONEILL FOREBAY DIKE","CA10171","24h","GLO",10000,6.0741,528.71
"ONEILL FOREBAY DIKE","CA10171","72h","GPA",10000,2.7358,376.03
"ONEILL FOREBAY DIKE","CA10171","72h","PE3",10000,3.9089,537.27
"ONEILL FOREBAY DIKE","CA10171","72h","GNO",10000,4.6098,633.61
"ONEILL FOREBAY DIKE","CA10171","72h","GEV",10000,5.0078,688.31
"ONEILL FOREBAY DIKE","CA10171","72h","GLO",10000,7.3961,1016.58
"SCOGGINS","OR10020","24h","GPA",10000,1.936,204.17
"SCOGGINS","OR10020","24h","PE3",10000,2.8235,297.76
"SCOGGINS","OR10020","24h","GNO",10000,3.0909,325.97
"SCOGGINS","OR10020","24h","GEV",10000,3.0921,326.1
"SCOGGINS","OR10020","24h","GLO",10000,4.5029,474.88
"SCOGGINS","OR10020","72h","GPA",10000,1.8439,313.91
"SCOGGINS","OR10020","72h","PE3",10000,2.695,458.8
"SCOGGINS","OR10020","72h","GEV",10000,2.8609,487.03
"SCOGGINS","OR10020","72h","GNO",10000,2.9082,495.08
"SCOGGINS","OR10020","72h","GLO",10000,4.15,706.49
"MINATARE","NE01075","24h","GPA",10000,2.146,98.77
"MINATARE","NE01075","24h","PE3",10000,3.2705,150.52
"MINATARE","NE01075","24h","GEV",10000,3.5436,163.09
"MINATARE","NE01075","24h","GNO",10000,3.5776,164.65
"MINATARE","NE01075","24h","GLO",10000,5.2842,243.2
"MINATARE","NE01075","72h","GPA",10000,1.9939,112.02
"MINATARE","NE01075","72h","PE3",10000,3.0774,172.89
"MINATARE","NE01075","72h","GEV",10000,3.1381,176.3
"MINATARE","NE01075","72h","GNO",10000,3.2776,184.13
"MINATARE","NE01075","72h","GLO",10000,4.6754,262.66
"SCOGGINS","OR00685","24h","GPA",10000,1.9129,198.57
"SCOGGINS","OR00685","24h","PE3",10000,2.7926,289.9
"SCOGGINS","OR00685","24h","GEV",10000,3.034,314.96
"SCOGGINS","OR00685","24h","GNO",10000,3.046,316.2
"SCOGGINS","OR00685","24h","GLO",10000,4.4151,458.33
"SCOGGINS","OR00685","72h","GPA",10000,1.8439,313.91
"SCOGGINS","OR00685","72h","PE3",10000,2.695,458.8
"SCOGGINS","OR00685","72h","GEV",10000,2.8609,487.03
"SCOGGINS","OR00685","72h","GNO",10000,2.9082,495.08
"SCOGGINS","OR00685","72h","GLO",10000,4.15,706.49
"EAST CANYON","UT10119","24h","GPA",10000,1.9047,80.08
"EAST CANYON","UT10119","24h","PE3",10000,2.7903,117.32
"EAST CANYON","UT10119","24h","GEV",10000,3.009,126.51
"EAST CANYON","UT10119","24h","GNO",10000,3.0339,127.56
"EAST CANYON","UT10119","24h","GLO",10000,4.3825,184.26
"EAST CANYON","UT10119","72h","GPA",10000,1.8629,104.21
"EAST CANYON","UT10119","72h","PE3",10000,2.755,154.12
"EAST CANYON","UT10119","72h","GEV",10000,2.8897,161.66
"EAST CANYON","UT10119","72h","GNO",10000,2.9599,165.58
"EAST CANYON","UT10119","72h","GLO",10000,4.2139,235.74
"MORMON FLAT","AZ10313","24h","GPA",10000,2.1487,119.52
"MORMON FLAT","AZ10313","24h","PE3",10000,3.2415,180.31
"MORMON FLAT","AZ10313","24h","GEV",10000,3.5659,198.35
"MORMON FLAT","AZ10313","24h","GNO",10000,3.5678,198.46
"MORMON FLAT","AZ10313","24h","GLO",10000,5.2986,294.74
"MORMON FLAT","AZ10313","72h","GPA",10000,2.4521,181.1
"MORMON FLAT","AZ10313","72h","PE3",10000,3.6161,267.06
"MORMON FLAT","AZ10313","72h","GNO",10000,4.1316,305.13
"MORMON FLAT","AZ10313","72h","GEV",10000,4.3193,318.99
"MORMON FLAT","AZ10313","72h","GLO",10000,6.4151,473.77
"BIG SANDY","WY01387","24h","GPA",10000,2.273,66.1
"BIG SANDY","WY01387","24h","PE3",10000,3.4497,100.32
"BIG SANDY","WY01387","24h","GNO",10000,3.8292,111.35
"BIG SANDY","WY01387","24h","GEV",10000,3.8586,112.21
"BIG SANDY","WY01387","24h","GLO",10000,5.7658,167.67
"BIG SANDY","WY01387","72h","GPA",10000,2.2322,89.07
"BIG SANDY","WY01387","72h","PE3",10000,3.3536,133.82
"BIG SANDY","WY01387","72h","GNO",10000,3.7296,148.83
"BIG SANDY","WY01387","72h","GEV",10000,3.7739,150.59
"BIG SANDY","WY01387","72h","GLO",10000,5.6128,223.98
"EAST PARK DAM","CA10145","24h","GPA",10000,2.0522,230.77
"EAST PARK DAM","CA10145","24h","PE3",10000,3.0586,343.94
"EAST PARK DAM","CA10145","24h","GEV",10000,3.3481,376.49
"EAST PARK DAM","CA10145","24h","GNO",10000,3.3547,377.24
"EAST PARK DAM","CA10145","24h","GLO",10000,4.9372,555.19
"EAST PARK DAM","CA10145","72h","GPA",10000,2.4686,466.17
"EAST PARK DAM","CA10145","72h","PE3",10000,3.6152,682.68
"EAST PARK DAM","CA10145","72h","GNO",10000,4.1492,783.53
"EAST PARK DAM","CA10145","72h","GEV",10000,4.3642,824.13
"EAST PARK DAM","CA10145","72h","GLO",10000,6.4684,1221.49
"COLD SPRINGS RES. (USBR)","OR00590","24h","GPA",10000,2.29,84.83
"COLD SPRINGS RES. (USBR)","OR00590","24h","PE3",10000,3.2277,119.57
"COLD SPRINGS RES. (USBR)","OR00590","24h","GNO",10000,3.7244,137.97
"COLD SPRINGS RES. (USBR)","OR00590","24h","GEV",10000,3.969,147.03
"COLD SPRINGS RES. (USBR)","OR00590","24h","GLO",10000,5.7807,214.14
"COLD SPRINGS RES. (USBR)","OR00590","72h","GPA",10000,2.0721,107.9
"COLD SPRINGS RES. (USBR)","OR00590","72h","PE3",10000,2.9787,155.11
"COLD SPRINGS RES. (USBR)","OR00590","72h","GNO",10000,3.3386,173.85
"COLD SPRINGS RES. (USBR)","OR00590","72h","GEV",10000,3.4374,179
"COLD SPRINGS RES. (USBR)","OR00590","72h","GLO",10000,5.0074,260.75
"LOS BANOS CREEK DETENTION DAM","CA10167","24h","GPA",10000,2.3743,206.21
"LOS BANOS CREEK DETENTION DAM","CA10167","24h","PE3",10000,3.4275,297.68
"LOS BANOS CREEK DETENTION DAM","CA10167","24h","GNO",10000,3.9353,341.78
"LOS BANOS CREEK DETENTION DAM","CA10167","24h","GEV",10000,4.1525,360.65
"LOS BANOS CREEK DETENTION DAM","CA10167","24h","GLO",10000,6.1115,530.79
"LOS BANOS CREEK DETENTION DAM","CA10167","72h","GPA",10000,2.7147,371.41
"LOS BANOS CREEK DETENTION DAM","CA10167","72h","PE3",10000,3.8902,532.23
"LOS BANOS CREEK DETENTION DAM","CA10167","72h","GNO",10000,4.5766,626.14
"LOS BANOS CREEK DETENTION DAM","CA10167","72h","GEV",10000,4.9569,678.18
"LOS BANOS CREEK DETENTION DAM","CA10167","72h","GLO",10000,7.3257,1002.26
"STONY GORGE","CA10194","24h","GPA",10000,2.0605,227.36
"STONY GORGE","CA10194","24h","PE3",10000,3.0678,338.51
"STONY GORGE","CA10194","24h","GEV",10000,3.3696,371.81
"STONY GORGE","CA10194","24h","GNO",10000,3.3699,371.84
"STONY GORGE","CA10194","24h","GLO",10000,4.9687,548.25
"STONY GORGE","CA10194","72h","GPA",10000,2.4009,450.97
"STONY GORGE","CA10194","72h","PE3",10000,3.5336,663.73
"STONY GORGE","CA10194","72h","GNO",10000,4.0267,756.35
"STONY GORGE","CA10194","72h","GEV",10000,4.1997,788.84
"STONY GORGE","CA10194","72h","GLO",10000,6.2264,1169.53
"MOSES LAKE SOUTH DAM","WA00128","24h","GPA",10000,2.1647,127.97
"MOSES LAKE SOUTH DAM","WA00128","24h","PE3",10000,3.1369,185.45
"MOSES LAKE SOUTH DAM","WA00128","24h","GNO",10000,3.5335,208.9
"MOSES LAKE SOUTH DAM","WA00128","24h","GEV",10000,3.6517,215.89
"MOSES LAKE SOUTH DAM","WA00128","24h","GLO",10000,5.3513,316.37
"MOSES LAKE SOUTH DAM","WA00128","72h","GPA",10000,2.0259,187.28
"MOSES LAKE SOUTH DAM","WA00128","72h","PE3",10000,2.991,276.5
"MOSES LAKE SOUTH DAM","WA00128","72h","GNO",10000,3.2881,303.97
"MOSES LAKE SOUTH DAM","WA00128","72h","GEV",10000,3.2965,304.75
"MOSES LAKE SOUTH DAM","WA00128","72h","GLO",10000,4.8399,447.43
"MOON LAKE","UT10128","24h","GPA",10000,2.2945,75.82
"MOON LAKE","UT10128","24h","PE3",10000,3.368,111.29
"MOON LAKE","UT10128","24h","GNO",10000,3.8119,125.96
"MOON LAKE","UT10128","24h","GEV",10000,3.9492,130.5
"MOON LAKE","UT10128","24h","GLO",10000,5.8349,192.81
"MOON LAKE","UT10128","72h","GPA",10000,2.2174,98.44
"MOON LAKE","UT10128","72h","PE3",10000,3.2996,146.48
"MOON LAKE","UT10128","72h","GNO",10000,3.6837,163.53
"MOON LAKE","UT10128","72h","GEV",10000,3.7503,166.49
"MOON LAKE","UT10128","72h","GLO",10000,5.5565,246.67
"BOX BUTTE","NE01069","24h","GPA",10000,2.2424,104.49
"BOX BUTTE","NE01069","24h","PE3",10000,3.3932,158.11
"BOX BUTTE","NE01069","24h","GNO",10000,3.7623,175.31
"BOX BUTTE","NE01069","24h","GEV",10000,3.7889,176.55
"BOX BUTTE","NE01069","24h","GLO",10000,5.6512,263.33
"BOX BUTTE","NE01069","72h","GPA",10000,2.0208,114
"BOX BUTTE","NE01069","72h","PE3",10000,3.1202,176.02
"BOX BUTTE","NE01069","72h","GEV",10000,3.2061,180.87
"BOX BUTTE","NE01069","72h","GNO",10000,3.3348,188.13
"BOX BUTTE","NE01069","72h","GLO",10000,4.7827,269.81
"PISHKUN DIKE 1","MT00575","24h","GPA",10000,2.4391,101.19
"PISHKUN DIKE 1","MT00575","24h","PE3",10000,3.5914,149
"PISHKUN DIKE 1","MT00575","24h","GNO",10000,4.1027,170.21
"PISHKUN DIKE 1","MT00575","24h","GEV",10000,4.2897,177.97
"PISHKUN DIKE 1","MT00575","24h","GLO",10000,6.3661,264.11
"PISHKUN DIKE 1","MT00575","72h","GPA",10000,2.6213,146.33
"PISHKUN DIKE 1","MT00575","72h","PE3",10000,3.7957,211.89
"PISHKUN DIKE 1","MT00575","72h","GNO",10000,4.4214,246.82
"PISHKUN DIKE 1","MT00575","72h","GEV",10000,4.732,264.15
"PISHKUN DIKE 1","MT00575","72h","GLO",10000,7.0067,391.14
"GUERNSEY","WY01293","24h","GPA",10000,2.2789,93.18
"GUERNSEY","WY01293","24h","PE3",10000,3.4969,142.98
"GUERNSEY","WY01293","24h","GEV",10000,3.8563,157.68
"GUERNSEY","WY01293","24h","GNO",10000,3.8596,157.81
"GUERNSEY","WY01293","24h","GLO",10000,5.786,236.58
"GUERNSEY","WY01293","72h","GPA",10000,2.1714,110.73
"GUERNSEY","WY01293","72h","PE3",10000,3.3699,171.86
"GUERNSEY","WY01293","72h","GEV",10000,3.5729,182.21
"GUERNSEY","WY01293","72h","GNO",10000,3.6556,186.43
"GUERNSEY","WY01293","72h","GLO",10000,5.3672,273.71
"DAVIS CREEK","NE02342","24h","GPA",10000,2.3284,154.93
"DAVIS CREEK","NE02342","24h","PE3",10000,3.3817,225.02
"DAVIS CREEK","NE02342","24h","GNO",10000,3.8581,256.72
"DAVIS CREEK","NE02342","24h","GEV",10000,4.0392,268.78
"DAVIS CREEK","NE02342","24h","GLO",10000,5.9508,395.97
"DAVIS CREEK","NE02342","72h","GPA",10000,2.0171,159.88
"DAVIS CREEK","NE02342","72h","PE3",10000,3.0302,240.18
"DAVIS CREEK","NE02342","72h","GEV",10000,3.2496,257.57
"DAVIS CREEK","NE02342","72h","GNO",10000,3.2943,261.11
"DAVIS CREEK","NE02342","72h","GLO",10000,4.7994,380.41
"DEERFIELD","SD01138","24h","GPA",10000,2.5036,122.13
"DEERFIELD","SD01138","24h","PE3",10000,3.664,178.74
"DEERFIELD","SD01138","24h","GNO",10000,4.2162,205.69
"DEERFIELD","SD01138","24h","GEV",10000,4.4473,216.96
"DEERFIELD","SD01138","24h","GLO",10000,6.5947,321.72
"DEERFIELD","SD01138","72h","GPA",10000,2.2729,136.97
"DEERFIELD","SD01138","72h","PE3",10000,3.4424,207.44
"DEERFIELD","SD01138","72h","GNO",10000,3.8254,230.52
"DEERFIELD","SD01138","72h","GEV",10000,3.8613,232.68
"DEERFIELD","SD01138","72h","GLO",10000,5.7655,347.43
"BOCA","CA10135","24h","GPA",10000,2.4794,210.69
"BOCA","CA10135","24h","PE3",10000,3.5704,303.4
"BOCA","CA10135","24h","GNO",10000,4.1339,351.29
"BOCA","CA10135","24h","GEV",10000,4.4021,374.08
"BOCA","CA10135","24h","GLO",10000,6.4883,551.35
"BOCA","CA10135","72h","GPA",10000,2.7083,369.14
"BOCA","CA10135","72h","PE3",10000,3.9115,533.14
"BOCA","CA10135","72h","GNO",10000,4.5837,624.75
"BOCA","CA10135","72h","GEV",10000,4.9378,673.02
"BOCA","CA10135","72h","GLO",10000,7.3158,997.14
"COMO","MT00564","24h","GPA",10000,1.9788,61.35
"COMO","MT00564","24h","PE3",10000,2.9803,92.39
"COMO","MT00564","24h","GEV",10000,3.1501,97.66
"COMO","MT00564","24h","GNO",10000,3.2191,99.8
"COMO","MT00564","24h","GLO",10000,4.6494,144.14
"COMO","MT00564","72h","GPA",10000,1.8174,94.6
"COMO","MT00564","72h","PE3",10000,2.7126,141.19
"COMO","MT00564","72h","GEV",10000,2.7552,143.41
"COMO","MT00564","72h","GNO",10000,2.8744,149.61
"COMO","MT00564","72h","GLO",10000,4.0201,209.25
"BOR STEINAKER","UT10113","24h","GPA",10000,2.466,70.13
"BOR STEINAKER","UT10113","24h","PE3",10000,3.5268,100.3
"BOR STEINAKER","UT10113","24h","GNO",10000,4.093,116.41
"BOR STEINAKER","UT10113","24h","GEV",10000,4.3748,124.42
"BOR STEINAKER","UT10113","24h","GLO",10000,6.4311,182.9
"BOR STEINAKER","UT10113","72h","GPA",10000,2.2661,83.02
"BOR STEINAKER","UT10113","72h","PE3",10000,3.3749,123.63
"BOR STEINAKER","UT10113","72h","GNO",10000,3.7823,138.56
"BOR STEINAKER","UT10113","72h","GEV",10000,3.8663,141.64
"BOR STEINAKER","UT10113","72h","GLO",10000,5.7375,210.19
"VEGA","CO01697","24h","GPA",10000,2.1267,58.46
"VEGA","CO01697","24h","PE3",10000,3.1346,86.17
"VEGA","CO01697","24h","GNO",10000,3.487,95.85
"VEGA","CO01697","24h","GEV",10000,3.543,97.39
"VEGA","CO01697","24h","GLO",10000,5.2172,143.42
"VEGA","CO01697","72h","GPA",10000,2.1937,77.24
"VEGA","CO01697","72h","PE3",10000,3.1931,112.43
"VEGA","CO01697","72h","GNO",10000,3.5982,126.7
"VEGA","CO01697","72h","GEV",10000,3.7168,130.87
"VEGA","CO01697","72h","GLO",10000,5.4601,192.26
"WILLOW CREEK BOR MT - DIKE 5","MT00577","24h","GPA",10000,2.3976,96.27
"WILLOW CREEK BOR MT - DIKE 5","MT00577","24h","PE3",10000,3.5445,142.33
"WILLOW CREEK BOR MT - DIKE 5","MT00577","24h","GNO",10000,4.0292,161.79
"WILLOW CREEK BOR MT - DIKE 5","MT00577","24h","GEV",10000,4.1877,168.15
"WILLOW CREEK BOR MT - DIKE 5","MT00577","24h","GLO",10000,6.2178,249.67
"WILLOW CREEK BOR MT - DIKE 5","MT00577","72h","GPA",10000,2.4666,137.57
"WILLOW CREEK BOR MT - DIKE 5","MT00577","72h","PE3",10000,3.6298,202.44
"WILLOW CREEK BOR MT - DIKE 5","MT00577","72h","GNO",10000,4.1556,231.76
"WILLOW CREEK BOR MT - DIKE 5","MT00577","72h","GEV",10000,4.3554,242.9
"WILLOW CREEK BOR MT - DIKE 5","MT00577","72h","GLO",10000,6.4659,360.61
"BULLY CREEK","OR00578","24h","GPA",10000,2.2678,62.98
"BULLY CREEK","OR00578","24h","PE3",10000,3.2409,90
"BULLY CREEK","OR00578","24h","GNO",10000,3.7088,103
"BULLY CREEK","OR00578","24h","GEV",10000,3.908,108.53
"BULLY CREEK","OR00578","24h","GLO",10000,5.7159,158.74
"BULLY CREEK","OR00578","72h","GPA",10000,1.9475,76.92
"BULLY CREEK","OR00578","72h","PE3",10000,2.8936,114.29
"BULLY CREEK","OR00578","72h","GEV",10000,3.0945,122.22
"BULLY CREEK","OR00578","72h","GNO",10000,3.1384,123.95
"BULLY CREEK","OR00578","72h","GLO",10000,4.539,179.27
"DICKINSON DAM","ND00148","24h","GPA",10000,2.3431,112.96
"DICKINSON DAM","ND00148","24h","PE3",10000,3.4842,167.97
"DICKINSON DAM","ND00148","24h","GNO",10000,3.9326,189.59
"DICKINSON DAM","ND00148","24h","GEV",10000,4.052,195.34
"DICKINSON DAM","ND00148","24h","GLO",10000,6.0213,290.28
"DICKINSON DAM","ND00148","72h","GPA",10000,2.1682,126.68
"DICKINSON DAM","ND00148","72h","PE3",10000,3.3005,192.85
"DICKINSON DAM","ND00148","72h","GEV",10000,3.5996,210.32
"DICKINSON DAM","ND00148","72h","GNO",10000,3.6212,211.58
"DICKINSON DAM","ND00148","72h","GLO",10000,5.3692,313.72
"MEEKS CABIN","WY01390","24h","GPA",10000,2.1628,78.89
"MEEKS CABIN","WY01390","24h","PE3",10000,3.1563,115.12
"MEEKS CABIN","WY01390","24h","GNO",10000,3.542,129.19
"MEEKS CABIN","WY01390","24h","GEV",10000,3.6406,132.79
"MEEKS CABIN","WY01390","24h","GLO",10000,5.3481,195.07
"MEEKS CABIN","WY01390","72h","GPA",10000,2.0682,99.6
"MEEKS CABIN","WY01390","72h","PE3",10000,3.1058,149.57
"MEEKS CABIN","WY01390","72h","GEV",10000,3.3761,162.59
"MEEKS CABIN","WY01390","72h","GNO",10000,3.3978,163.63
"MEEKS CABIN","WY01390","72h","GLO",10000,4.995,240.55
"BUMPING LAKE DAM","WA00263","24h","GPA",10000,2.2613,214.5
"BUMPING LAKE DAM","WA00263","24h","PE3",10000,3.2795,311.08
"BUMPING LAKE DAM","WA00263","24h","GNO",10000,3.7242,353.25
"BUMPING LAKE DAM","WA00263","24h","GEV",10000,3.8813,368.15
"BUMPING LAKE DAM","WA00263","24h","GLO",10000,5.7053,541.16
"BUMPING LAKE DAM","WA00263","72h","GPA",10000,2.0605,314.91
"BUMPING LAKE DAM","WA00263","72h","PE3",10000,3.0519,466.42
"BUMPING LAKE DAM","WA00263","72h","GNO",10000,3.3623,513.86
"BUMPING LAKE DAM","WA00263","72h","GEV",10000,3.3767,516.06
"BUMPING LAKE DAM","WA00263","72h","GLO",10000,4.9699,759.54
"PILOT BUTTE","WY01381","24h","GPA",10000,2.2591,72.04
"PILOT BUTTE","WY01381","24h","PE3",10000,3.437,109.6
"PILOT BUTTE","WY01381","24h","GNO",10000,3.8051,121.34
"PILOT BUTTE","WY01381","24h","GEV",10000,3.8215,121.87
"PILOT BUTTE","WY01381","24h","GLO",10000,5.7134,182.19
"PILOT BUTTE","WY01381","72h","GPA",10000,2.3085,93.37
"PILOT BUTTE","WY01381","72h","PE3",10000,3.5341,142.94
"PILOT BUTTE","WY01381","72h","GNO",10000,3.9159,158.38
"PILOT BUTTE","WY01381","72h","GEV",10000,3.9315,159.01
"PILOT BUTTE","WY01381","72h","GLO",10000,5.8981,238.56
"UPPER STILLWATER","UT00608","24h","GPA",10000,2.2758,80.92
"UPPER STILLWATER","UT00608","24h","PE3",10000,3.2916,117.03
"UPPER STILLWATER","UT00608","24h","GNO",10000,3.7473,133.24
"UPPER STILLWATER","UT00608","24h","GEV",10000,3.918,139.3
"UPPER STILLWATER","UT00608","24h","GLO",10000,5.7559,204.65
"UPPER STILLWATER","UT00608","72h","GPA",10000,2.1034,99.98
"UPPER STILLWATER","UT00608","72h","PE3",10000,3.1179,148.21
