"site","duration","return_period_yr","AEP","depth_mm","depth_lo_mm","depth_hi_mm","rel_rmse"
"PEC 22.7 HYDRO POWER PLANT","24h",1000,0.001,124.21,114.96,130.24,0.039
"PEC 22.7 HYDRO POWER PLANT","24h",2000,5e-04,134.69,123.2,142.4,0.045
"PEC 22.7 HYDRO POWER PLANT","24h",5000,2e-04,149.1,134.14,159.32,0.053
"PEC 22.7 HYDRO POWER PLANT","24h",10000,1e-04,160.43,142.56,172.78,0.059
"PEC 22.7 HYDRO POWER PLANT","72h",2,0.5,57.84,57.57,58.32,0.004
"PEC 22.7 HYDRO POWER PLANT","72h",5,0.2,72.52,72.24,72.88,0.003
"PEC 22.7 HYDRO POWER PLANT","72h",10,0.1,82.79,81.96,83.42,0.005
"PEC 22.7 HYDRO POWER PLANT","72h",25,0.04,97.19,95.31,98.5,0.011
"PEC 22.7 HYDRO POWER PLANT","72h",50,0.02,109.22,106.11,111.26,0.015
"PEC 22.7 HYDRO POWER PLANT","72h",100,0.01,122.54,117.93,125.42,0.021
"PEC 22.7 HYDRO POWER PLANT","72h",200,0.005,137.37,130.78,141.61,0.026
"PEC 22.7 HYDRO POWER PLANT","72h",500,0.002,159.68,149.71,166.01,0.034
"PEC 22.7 HYDRO POWER PLANT","72h",1000,0.001,178.91,165.68,187.11,0.041
"PEC 22.7 HYDRO POWER PLANT","72h",2000,5e-04,200.43,183.23,210.97,0.048
"PEC 22.7 HYDRO POWER PLANT","72h",5000,2e-04,232.91,209.18,247.78,0.057
"PEC 22.7 HYDRO POWER PLANT","72h",10000,1e-04,260.93,231.1,279.94,0.064
"THREE MILES FALLS (DIV.)","24h",2,0.5,35.09,34.91,35.52,0.006
"THREE MILES FALLS (DIV.)","24h",5,0.2,45.27,45.14,45.56,0.003
"THREE MILES FALLS (DIV.)","24h",10,0.1,52.85,52.26,53.3,0.006
"THREE MILES FALLS (DIV.)","24h",25,0.04,64.03,62.38,64.97,0.014
"THREE MILES FALLS (DIV.)","24h",50,0.02,73.83,70.99,75.32,0.02
"THREE MILES FALLS (DIV.)","24h",100,0.01,85.13,80.68,87.39,0.028
"THREE MILES FALLS (DIV.)","24h",200,0.005,98.22,91.59,101.5,0.036
"THREE MILES FALLS (DIV.)","24h",500,0.002,118.86,108.26,124.13,0.047
"THREE MILES FALLS (DIV.)","24h",1000,0.001,137.47,122.95,144.25,0.056
"THREE MILES FALLS (DIV.)","24h",2000,5e-04,159.15,139.61,168.02,0.065
"THREE MILES FALLS (DIV.)","24h",5000,2e-04,193.41,165.48,206.04,0.077
"THREE MILES FALLS (DIV.)","24h",10000,1e-04,224.35,188.2,240.66,0.087
"THREE MILES FALLS (DIV.)","72h",2,0.5,49.91,49.66,50.31,0.004
"THREE MILES FALLS (DIV.)","72h",5,0.2,64.78,64.51,65.09,0.003
"THREE MILES FALLS (DIV.)","72h",10,0.1,74.98,74.3,75.48,0.005
"THREE MILES FALLS (DIV.)","72h",25,0.04,88.27,86.54,89.45,0.011
"THREE MILES FALLS (DIV.)","72h",50,0.02,98.45,95.58,100.38,0.015
"THREE MILES FALLS (DIV.)","72h",100,0.01,108.81,104.6,111.68,0.021
"THREE MILES FALLS (DIV.)","72h",200,0.005,119.41,113.67,123.34,0.026
"THREE MILES FALLS (DIV.)","72h",500,0.002,133.82,125.6,139.45,0.034
"THREE MILES FALLS (DIV.)","72h",1000,0.001,145.04,134.64,152.17,0.04
"THREE MILES FALLS (DIV.)","72h",2000,5e-04,156.56,143.63,165.37,0.046
"THREE MILES FALLS (DIV.)","72h",5000,2e-04,172.24,155.51,183.96,0.054
"THREE MILES FALLS (DIV.)","72h",10000,1e-04,184.46,164.49,198.6,0.06
"BARRETTS DIVERSION","24h",2,0.5,29.86,29.7,30.13,0.005
"BARRETTS DIVERSION","24h",5,0.2,38.58,38.43,38.78,0.003
"BARRETTS DIVERSION","24h",10,0.1,44.69,44.27,45.04,0.005
"BARRETTS DIVERSION","24h",25,0.04,53.25,52.15,53.98,0.011
"BARRETTS DIVERSION","24h",50,0.02,60.42,58.65,61.57,0.015
"BARRETTS DIVERSION","24h",100,0.01,68.36,65.7,70.07,0.02
"BARRETTS DIVERSION","24h",200,0.005,77.2,73.43,79.64,0.026
"BARRETTS DIVERSION","24h",500,0.002,90.52,84.82,94.25,0.033
"BARRETTS DIVERSION","24h",1000,0.001,102.01,94.46,106.95,0.04
"BARRETTS DIVERSION","24h",2000,5e-04,114.88,105.08,121.42,0.046
"BARRETTS DIVERSION","24h",5000,2e-04,134.31,120.72,143.31,0.054
"BARRETTS DIVERSION","24h",10000,1e-04,151.09,133.88,162.61,0.061
"BARRETTS DIVERSION","72h",2,0.5,41.21,41,41.46,0.003
"BARRETTS DIVERSION","72h",5,0.2,53.27,53.03,53.48,0.003
"BARRETTS DIVERSION","72h",10,0.1,60.63,60.13,61.03,0.005
"BARRETTS DIVERSION","72h",25,0.04,69.41,68.4,70.21,0.008
"BARRETTS DIVERSION","72h",50,0.02,75.64,74.16,76.83,0.011
"BARRETTS DIVERSION","72h",100,0.01,81.65,79.66,83.31,0.014
"BARRETTS DIVERSION","72h",200,0.005,87.51,85.04,89.65,0.017
"BARRETTS DIVERSION","72h",500,0.002,95.12,91.88,97.94,0.02
"BARRETTS DIVERSION","72h",1000,0.001,100.8,96.91,104.14,0.022
"BARRETTS DIVERSION","72h",2000,5e-04,106.44,101.87,110.35,0.025
"BARRETTS DIVERSION","72h",5000,2e-04,113.86,108.34,118.64,0.028
"BARRETTS DIVERSION","72h",10000,1e-04,119.48,113.2,124.99,0.03
"CHERRY LAKE WDA-3 DIKE 3","24h",2,0.5,47.7,47.43,48.17,0.005
"CHERRY LAKE WDA-3 DIKE 3","24h",5,0.2,65.06,64.76,65.42,0.003
"CHERRY LAKE WDA-3 DIKE 3","24h",10,0.1,76.91,76.11,77.5,0.006
"CHERRY LAKE WDA-3 DIKE 3","24h",25,0.04,92.3,90.33,93.5,0.011
"CHERRY LAKE WDA-3 DIKE 3","24h",50,0.02,104.03,100.85,106.1,0.016
"CHERRY LAKE WDA-3 DIKE 3","24h",100,0.01,115.94,111.23,118.91,0.021
"CHERRY LAKE WDA-3 DIKE 3","24h",200,0.005,128.08,121.54,132.13,0.027
"CHERRY LAKE WDA-3 DIKE 3","24h",500,0.002,144.52,135.14,150.6,0.034
"CHERRY LAKE WDA-3 DIKE 3","24h",1000,0.001,157.27,145.38,164.9,0.04
"CHERRY LAKE WDA-3 DIKE 3","24h",2000,5e-04,170.31,155.5,179.68,0.046
"CHERRY LAKE WDA-3 DIKE 3","24h",5000,2e-04,188.01,168.98,200.2,0.053
"CHERRY LAKE WDA-3 DIKE 3","24h",10000,1e-04,201.75,179.34,216.39,0.06
"CHERRY LAKE WDA-3 DIKE 3","72h",2,0.5,56.94,56.63,57.48,0.005
"CHERRY LAKE WDA-3 DIKE 3","72h",5,0.2,77.11,76.75,77.52,0.003
"CHERRY LAKE WDA-3 DIKE 3","72h",10,0.1,90.75,89.82,91.44,0.006
"CHERRY LAKE WDA-3 DIKE 3","72h",25,0.04,108.35,106.09,109.75,0.011
"CHERRY LAKE WDA-3 DIKE 3","72h",50,0.02,121.66,118.07,124.03,0.016
"CHERRY LAKE WDA-3 DIKE 3","72h",100,0.01,135.09,129.78,138.52,0.021
"CHERRY LAKE WDA-3 DIKE 3","72h",200,0.005,148.7,141.38,153.29,0.026
"CHERRY LAKE WDA-3 DIKE 3","72h",500,0.002,167,156.56,173.83,0.033
"CHERRY LAKE WDA-3 DIKE 3","72h",1000,0.001,181.09,167.9,189.61,0.039
"CHERRY LAKE WDA-3 DIKE 3","72h",2000,5e-04,195.41,179.02,205.91,0.044
"CHERRY LAKE WDA-3 DIKE 3","72h",5000,2e-04,214.7,193.72,228.3,0.052
"CHERRY LAKE WDA-3 DIKE 3","72h",10000,1e-04,229.58,204.98,245.84,0.057
"MIDDLEMIST","24h",2,0.5,44.94,44.55,45.66,0.008
"MIDDLEMIST","24h",5,0.2,60.52,60.23,60.96,0.004
"MIDDLEMIST","24h",10,0.1,71.81,70.83,72.61,0.008
"MIDDLEMIST","24h",25,0.04,88.08,85.38,89.8,0.016
"MIDDLEMIST","24h",50,0.02,102.06,97.5,104.95,0.024
"MIDDLEMIST","24h",100,0.01,117.88,110.96,122.43,0.032
"MIDDLEMIST","24h",200,0.005,135.9,125.59,142.41,0.04
"MIDDLEMIST","24h",500,0.002,163.72,147.71,173.94,0.052
"MIDDLEMIST","24h",1000,0.001,188.32,166.93,202.03,0.061
"MIDDLEMIST","24h",2000,5e-04,216.48,188.01,234.56,0.071
"MIDDLEMIST","24h",5000,2e-04,260.08,219.61,285.62,0.084
"MIDDLEMIST","24h",10000,1e-04,298.68,246.99,331.87,0.094
"MIDDLEMIST","72h",2,0.5,54.38,53.93,55.13,0.007
"MIDDLEMIST","72h",5,0.2,72.17,71.79,72.64,0.004
"MIDDLEMIST","72h",10,0.1,84.73,83.62,85.62,0.007
"MIDDLEMIST","72h",25,0.04,102.47,99.59,104.37,0.015
"MIDDLEMIST","72h",50,0.02,117.41,112.52,120.61,0.022
"MIDDLEMIST","72h",100,0.01,134.05,126.83,138.98,0.029
"MIDDLEMIST","72h",200,0.005,152.7,142.08,159.74,0.036
"MIDDLEMIST","72h",500,0.002,180.95,165.02,191.65,0.047
"MIDDLEMIST","72h",1000,0.001,205.46,184.48,219.73,0.055
"MIDDLEMIST","72h",2000,5e-04,233.07,205.45,251.75,0.064
"MIDDLEMIST","72h",5000,2e-04,275.03,236.37,301.64,0.076
"MIDDLEMIST","72h",10000,1e-04,311.48,262.63,345.23,0.085
"BRICK FLAT PIT CONTAINMENT","24h",2,0.5,75.4,75.02,76.15,0.005
"BRICK FLAT PIT CONTAINMENT","24h",5,0.2,97.33,96.91,97.85,0.003
"BRICK FLAT PIT CONTAINMENT","24h",10,0.1,112.62,111.46,113.54,0.006
"BRICK FLAT PIT CONTAINMENT","24h",25,0.04,133.97,131.12,135.82,0.012
"BRICK FLAT PIT CONTAINMENT","24h",50,0.02,151.77,146.98,154.64,0.017
"BRICK FLAT PIT CONTAINMENT","24h",100,0.01,171.42,164.09,175.59,0.022
"BRICK FLAT PIT CONTAINMENT","24h",200,0.005,193.25,182.79,199.18,0.028
"BRICK FLAT PIT CONTAINMENT","24h",500,0.002,225.99,210.32,234.72,0.037
"BRICK FLAT PIT CONTAINMENT","24h",1000,0.001,254.12,233.1,265.59,0.043
"BRICK FLAT PIT CONTAINMENT","24h",2000,5e-04,285.54,258.28,300.4,0.05
"BRICK FLAT PIT CONTAINMENT","24h",5000,2e-04,332.82,295.03,353.49,0.06
"BRICK FLAT PIT CONTAINMENT","24h",10000,1e-04,373.49,326.45,399.43,0.067
"BRICK FLAT PIT CONTAINMENT","72h",2,0.5,125.97,125.29,127.02,0.004
"BRICK FLAT PIT CONTAINMENT","72h",5,0.2,170.5,169.68,171.35,0.003
"BRICK FLAT PIT CONTAINMENT","72h",10,0.1,199.53,197.61,200.9,0.005
"BRICK FLAT PIT CONTAINMENT","72h",25,0.04,235.69,231.23,238.72,0.01
"BRICK FLAT PIT CONTAINMENT","72h",50,0.02,262.14,255.18,266.9,0.014
"BRICK FLAT PIT CONTAINMENT","72h",100,0.01,288.1,278.22,294.96,0.019
"BRICK FLAT PIT CONTAINMENT","72h",200,0.005,313.66,300.38,322.88,0.023
"BRICK FLAT PIT CONTAINMENT","72h",500,0.002,346.93,328.17,360.01,0.029
"BRICK FLAT PIT CONTAINMENT","72h",1000,0.001,371.74,348.33,388.19,0.034
"BRICK FLAT PIT CONTAINMENT","72h",2000,5e-04,396.26,367.81,416.43,0.039
"BRICK FLAT PIT CONTAINMENT","72h",5000,2e-04,428.23,392.8,453.53,0.045
"BRICK FLAT PIT CONTAINMENT","72h",10000,1e-04,452.08,410.89,481.9,0.05
"PIPESTONE WILD DEV POND 1","24h",2,0.5,49.6,49.1,50.26,0.007
"PIPESTONE WILD DEV POND 1","24h",5,0.2,68.15,67.68,68.69,0.005
"PIPESTONE WILD DEV POND 1","24h",10,0.1,80.61,79.3,81.71,0.009
"PIPESTONE WILD DEV POND 1","24h",25,0.04,96.53,93.75,98.81,0.016
"PIPESTONE WILD DEV POND 1","24h",50,0.02,108.5,104.27,111.75,0.021
"PIPESTONE WILD DEV POND 1","24h",100,0.01,120.57,114.74,125.1,0.027
"PIPESTONE WILD DEV POND 1","24h",200,0.005,132.83,125.17,138.76,0.032
"PIPESTONE WILD DEV POND 1","24h",500,0.002,149.4,139.31,157.82,0.039
"PIPESTONE WILD DEV POND 1","24h",1000,0.001,162.26,149.97,172.57,0.044
"PIPESTONE WILD DEV POND 1","24h",2000,5e-04,175.45,160.69,187.89,0.049
"PIPESTONE WILD DEV POND 1","24h",5000,2e-04,193.42,175.16,209.13,0.055
"PIPESTONE WILD DEV POND 1","24h",10000,1e-04,207.44,186.13,225.42,0.06
"PIPESTONE WILD DEV POND 1","72h",2,0.5,58.65,58.04,59.42,0.007
"PIPESTONE WILD DEV POND 1","72h",5,0.2,79.25,78.68,79.89,0.005
"PIPESTONE WILD DEV POND 1","72h",10,0.1,93.04,91.69,94.2,0.008
"PIPESTONE WILD DEV POND 1","72h",25,0.04,110.6,107.3,113.31,0.016
"PIPESTONE WILD DEV POND 1","72h",50,0.02,123.75,118.64,128.05,0.023
"PIPESTONE WILD DEV POND 1","72h",100,0.01,136.9,129.47,143.13,0.03
"PIPESTONE WILD DEV POND 1","72h",200,0.005,150.09,139.86,158.62,0.038
"PIPESTONE WILD DEV POND 1","72h",500,0.002,167.65,153.3,180.16,0.049
"PIPESTONE WILD DEV POND 1","72h",1000,0.001,181.03,162.96,197.2,0.057
"PIPESTONE WILD DEV POND 1","72h",2000,5e-04,194.51,172.58,214.8,0.065
"PIPESTONE WILD DEV POND 1","72h",5000,2e-04,212.47,185,238.4,0.076
"PIPESTONE WILD DEV POND 1","72h",10000,1e-04,226.17,193.69,256.78,0.085
"UPPER COTTONWOOD","24h",2,0.5,30.44,30.25,30.76,0.005
"UPPER COTTONWOOD","24h",5,0.2,41.85,41.62,42.07,0.003
"UPPER COTTONWOOD","24h",10,0.1,49.36,48.85,49.74,0.006
"UPPER COTTONWOOD","24h",25,0.04,58.82,57.54,59.61,0.012
"UPPER COTTONWOOD","24h",50,0.02,65.81,63.76,67.12,0.016
"UPPER COTTONWOOD","24h",100,0.01,72.72,69.71,74.67,0.022
"UPPER COTTONWOOD","24h",200,0.005,79.59,75.49,82.33,0.027
"UPPER COTTONWOOD","24h",500,0.002,88.61,82.86,92.54,0.034
"UPPER COTTONWOOD","24h",1000,0.001,95.41,88.18,100.3,0.039
"UPPER COTTONWOOD","24h",2000,5e-04,102.18,93.48,108.05,0.045
"UPPER COTTONWOOD","24h",5000,2e-04,111.09,100.16,118.62,0.052
"UPPER COTTONWOOD","24h",10000,1e-04,117.8,105.05,126.63,0.058
"UPPER COTTONWOOD","72h",2,0.5,38.52,38.22,38.91,0.006
"UPPER COTTONWOOD","72h",5,0.2,53.91,53.59,54.25,0.004
"UPPER COTTONWOOD","72h",10,0.1,63.98,63.29,64.55,0.006
"UPPER COTTONWOOD","72h",25,0.04,76.58,74.91,77.83,0.012
"UPPER COTTONWOOD","72h",50,0.02,85.82,83.22,87.88,0.017
"UPPER COTTONWOOD","72h",100,0.01,94.92,91.18,97.98,0.022
"UPPER COTTONWOOD","72h",200,0.005,103.91,98.86,107.98,0.028
"UPPER COTTONWOOD","72h",500,0.002,115.65,108.65,121.35,0.035
"UPPER COTTONWOOD","72h",1000,0.001,124.43,115.76,131.72,0.04
"UPPER COTTONWOOD","72h",2000,5e-04,133.14,122.62,142.18,0.046
"UPPER COTTONWOOD","72h",5000,2e-04,144.53,131.25,155.86,0.053
"UPPER COTTONWOOD","72h",10000,1e-04,153.06,137.61,166.54,0.059
"LEASBURG DIVERSION","24h",2,0.5,34.28,34.02,34.66,0.006
"LEASBURG DIVERSION","24h",5,0.2,48.71,48.46,48.96,0.003
"LEASBURG DIVERSION","24h",10,0.1,58.46,57.8,58.96,0.006
"LEASBURG DIVERSION","24h",25,0.04,70.97,69.49,72.12,0.012
"LEASBURG DIVERSION","24h",50,0.02,80.41,78.07,82.12,0.016
"LEASBURG DIVERSION","24h",100,0.01,89.94,86.67,92.33,0.02
"LEASBURG DIVERSION","24h",200,0.005,99.65,95.34,102.8,0.024
"LEASBURG DIVERSION","24h",500,0.002,112.8,106.87,117.09,0.029
"LEASBURG DIVERSION","24h",1000,0.001,123.03,115.74,128.3,0.033
"LEASBURG DIVERSION","24h",2000,5e-04,133.54,124.76,139.87,0.036
"LEASBURG DIVERSION","24h",5000,2e-04,147.89,136.94,155.79,0.041
"LEASBURG DIVERSION","24h",10000,1e-04,159.11,146.32,168.4,0.044
"LEASBURG DIVERSION","72h",2,0.5,42.51,42.21,42.96,0.006
"LEASBURG DIVERSION","72h",5,0.2,60.44,60.13,60.82,0.003
"LEASBURG DIVERSION","72h",10,0.1,72.53,71.73,73.19,0.006
"LEASBURG DIVERSION","72h",25,0.04,88.05,86.06,89.52,0.012
"LEASBURG DIVERSION","72h",50,0.02,99.74,96.63,102.11,0.017
"LEASBURG DIVERSION","72h",100,0.01,111.5,106.94,114.87,0.022
"LEASBURG DIVERSION","72h",200,0.005,123.37,117.05,127.84,0.028
"LEASBURG DIVERSION","72h",500,0.002,139.28,130.37,145.66,0.035
"LEASBURG DIVERSION","72h",1000,0.001,151.48,140.41,159.62,0.041
"LEASBURG DIVERSION","72h",2000,5e-04,163.84,150.28,174.06,0.047
"LEASBURG DIVERSION","72h",5000,2e-04,180.43,163,193.74,0.054
"LEASBURG DIVERSION","72h",10000,1e-04,193.16,172.46,209.11,0.06
"PEC 1973 POWER PLANT","24h",2,0.5,35.63,35.47,35.98,0.005
"PEC 1973 POWER PLANT","24h",5,0.2,45.7,45.58,45.95,0.003
"PEC 1973 POWER PLANT","24h",10,0.1,53.1,52.61,53.5,0.005
"PEC 1973 POWER PLANT","24h",25,0.04,63.9,62.54,64.74,0.011
"PEC 1973 POWER PLANT","24h",50,0.02,73.27,71,74.56,0.017
"PEC 1973 POWER PLANT","24h",100,0.01,83.97,80.5,85.93,0.023
"PEC 1973 POWER PLANT","24h",200,0.005,96.28,91.14,99.15,0.03
"PEC 1973 POWER PLANT","24h",500,0.002,115.48,107.3,119.86,0.039
"PEC 1973 POWER PLANT","24h",1000,0.001,132.64,121.42,138.53,0.046
"PEC 1973 POWER PLANT","24h",2000,5e-04,152.45,137.55,160.04,0.054
"PEC 1973 POWER PLANT","24h",5000,2e-04,183.46,162.29,194.49,0.065
"PEC 1973 POWER PLANT","24h",10000,1e-04,211.2,183.74,225.32,0.073
"PEC 1973 POWER PLANT","72h",2,0.5,48.99,48.76,49.3,0.003
"PEC 1973 POWER PLANT","72h",5,0.2,62.77,62.53,63.03,0.002
"PEC 1973 POWER PLANT","72h",10,0.1,71.94,71.38,72.38,0.004
"PEC 1973 POWER PLANT","72h",25,0.04,83.57,82.24,84.57,0.009
"PEC 1973 POWER PLANT","72h",50,0.02,92.24,90.06,93.86,0.013
"PEC 1973 POWER PLANT","72h",100,0.01,100.88,97.72,103.34,0.017
"PEC 1973 POWER PLANT","72h",200,0.005,109.52,105.25,112.95,0.021
"PEC 1973 POWER PLANT","72h",500,0.002,120.97,114.92,125.77,0.027
"PEC 1973 POWER PLANT","72h",1000,0.001,129.66,122.08,135.66,0.032
"PEC 1973 POWER PLANT","72h",2000,5e-04,138.38,129.18,145.72,0.037
"PEC 1973 POWER PLANT","72h",5000,2e-04,149.95,138.35,159.43,0.043
"PEC 1973 POWER PLANT","72h",10000,1e-04,158.74,145.12,170.19,0.048
"INDIAN HILLS WDA S.1130.4","24h",2,0.5,48.02,47.62,48.59,0.006
"INDIAN HILLS WDA S.1130.4","24h",5,0.2,65.96,65.54,66.44,0.004
"INDIAN HILLS WDA S.1130.4","24h",10,0.1,78.25,77.28,79.1,0.007
"INDIAN HILLS WDA S.1130.4","24h",25,0.04,94.29,91.93,96.15,0.014
"INDIAN HILLS WDA S.1130.4","24h",50,0.02,106.56,102.75,109.51,0.021
"INDIAN HILLS WDA S.1130.4","24h",100,0.01,119.06,113.42,123.55,0.027
"INDIAN HILLS WDA S.1130.4","24h",200,0.005,131.85,123.79,137.96,0.034
"INDIAN HILLS WDA S.1130.4","24h",500,0.002,149.23,137.78,158.29,0.044
"INDIAN HILLS WDA S.1130.4","24h",1000,0.001,162.77,148.19,174.22,0.051
"INDIAN HILLS WDA S.1130.4","24h",2000,5e-04,176.65,158.64,190.74,0.059
"INDIAN HILLS WDA S.1130.4","24h",5000,2e-04,195.56,172.26,213.97,0.069
"INDIAN HILLS WDA S.1130.4","24h",10000,1e-04,210.31,182.52,232.48,0.077
"INDIAN HILLS WDA S.1130.4","72h",2,0.5,58.16,57.67,58.79,0.006
"INDIAN HILLS WDA S.1130.4","72h",5,0.2,78.75,78.22,79.31,0.004
"INDIAN HILLS WDA S.1130.4","72h",10,0.1,92.45,91.27,93.54,0.007
"INDIAN HILLS WDA S.1130.4","72h",25,0.04,109.86,107.06,112.07,0.014
"INDIAN HILLS WDA S.1130.4","72h",50,0.02,122.84,118.52,126.48,0.02
"INDIAN HILLS WDA S.1130.4","72h",100,0.01,135.77,129.68,141.24,0.026
"INDIAN HILLS WDA S.1130.4","72h",200,0.005,148.71,140.38,156.31,0.033
"INDIAN HILLS WDA S.1130.4","72h",500,0.002,165.87,154.2,176.24,0.042
"INDIAN HILLS WDA S.1130.4","72h",1000,0.001,178.9,164.33,191.88,0.048
"INDIAN HILLS WDA S.1130.4","72h",2000,5e-04,191.98,174.34,207.87,0.055
"INDIAN HILLS WDA S.1130.4","72h",5000,2e-04,209.34,186.71,229.56,0.065
"INDIAN HILLS WDA S.1130.4","72h",10000,1e-04,222.54,196.2,246.41,0.072
"TERMINAL","24h",2,0.5,103.14,102.45,104.24,0.006
"TERMINAL","24h",5,0.2,138.73,138.08,139.55,0.003
"TERMINAL","24h",10,0.1,163.51,161.76,164.8,0.006
"TERMINAL","24h",25,0.04,196.26,191.47,199.35,0.013
"TERMINAL","24h",50,0.02,221.64,213.82,226.67,0.018
"TERMINAL","24h",100,0.01,247.8,236.3,255.42,0.025
"TERMINAL","24h",200,0.005,274.84,258.64,285.55,0.031
"TERMINAL","24h",500,0.002,312.07,288.49,327.88,0.04
"TERMINAL","24h",1000,0.001,341.45,311.37,361.64,0.047
"TERMINAL","24h",2000,5e-04,371.91,334.62,397.07,0.054
"TERMINAL","24h",5000,2e-04,413.93,365.65,447.01,0.064
"TERMINAL","24h",10000,1e-04,447.11,389.42,487.86,0.071
"TERMINAL","72h",2,0.5,165.84,164.56,167.89,0.006
"TERMINAL","72h",5,0.2,231.82,230.56,233.42,0.004
"TERMINAL","72h",10,0.1,278.65,275.39,281.27,0.007
"TERMINAL","72h",25,0.04,341.65,333.09,347.95,0.014
"TERMINAL","72h",50,0.02,391.33,376.79,401.52,0.02
"TERMINAL","72h",100,0.01,443.26,421.26,458.56,0.026
"TERMINAL","72h",200,0.005,497.73,467.37,519.3,0.033
"TERMINAL","72h",500,0.002,574.02,528.41,605.22,0.043
"TERMINAL","72h",1000,0.001,635.21,576.16,675.89,0.05
"TERMINAL","72h",2000,5e-04,699.6,625.39,750.49,0.058
"TERMINAL","72h",5000,2e-04,789.92,691.49,857.84,0.068
"TERMINAL","72h",10000,1e-04,862.42,743.58,946.68,0.076
"RAINBOW DIVERSION","24h",2,0.5,107.33,106.78,108.15,0.004
"RAINBOW DIVERSION","24h",5,0.2,141.69,141.06,142.34,0.003
"RAINBOW DIVERSION","24h",10,0.1,164.56,163.09,165.64,0.005
"RAINBOW DIVERSION","24h",25,0.04,193.61,190.11,196.13,0.01
"RAINBOW DIVERSION","24h",50,0.02,215.27,209.75,219.3,0.014
"RAINBOW DIVERSION","24h",100,0.01,236.86,228.76,242.67,0.019
"RAINBOW DIVERSION","24h",200,0.005,258.45,247.52,266.4,0.023
"RAINBOW DIVERSION","24h",500,0.002,287.08,271.63,298.08,0.03
"RAINBOW DIVERSION","24h",1000,0.001,308.82,289.51,322.92,0.035
"RAINBOW DIVERSION","24h",2000,5e-04,330.64,306.96,347.98,0.04
"RAINBOW DIVERSION","24h",5000,2e-04,359.62,329.53,381.79,0.047
"RAINBOW DIVERSION","24h",10000,1e-04,381.64,346.28,408.04,0.052
"RAINBOW DIVERSION","72h",2,0.5,179.86,178.75,181.61,0.005
"RAINBOW DIVERSION","72h",5,0.2,247.85,246.77,249.18,0.003
"RAINBOW DIVERSION","72h",10,0.1,295.13,292.1,297.64,0.006
"RAINBOW DIVERSION","72h",25,0.04,357.58,349.95,362.98,0.012
"RAINBOW DIVERSION","72h",50,0.02,405.94,393.26,414.89,0.017
"RAINBOW DIVERSION","72h",100,0.01,455.73,437.07,468.78,0.023
"RAINBOW DIVERSION","72h",200,0.005,507.18,481.6,524.67,0.029
"RAINBOW DIVERSION","72h",500,0.002,577.98,541.15,603.22,0.037
"RAINBOW DIVERSION","72h",1000,0.001,633.78,586.41,666.66,0.043
"RAINBOW DIVERSION","72h",2000,5e-04,691.62,632.25,732.8,0.049
"RAINBOW DIVERSION","72h",5000,2e-04,771.35,693.74,824.66,0.058
"RAINBOW DIVERSION","72h",10000,1e-04,834.23,741.35,899.39,0.064
"SAINT MARYS DIVERSION DAM","24h",2,0.5,46.2,45.87,46.88,0.008
"SAINT MARYS DIVERSION DAM","24h",5,0.2,61.65,61.36,62.08,0.004
"SAINT MARYS DIVERSION DAM","24h",10,0.1,72.87,71.91,73.58,0.007
"SAINT MARYS DIVERSION DAM","24h",25,0.04,89.08,86.48,90.58,0.015
"SAINT MARYS DIVERSION DAM","24h",50,0.02,103.04,98.63,105.42,0.023
"SAINT MARYS DIVERSION DAM","24h",100,0.01,118.86,112.04,122.55,0.03
"SAINT MARYS DIVERSION DAM","24h",200,0.005,136.91,126.89,142.38,0.038
"SAINT MARYS DIVERSION DAM","24h",500,0.002,164.82,149.52,173.29,0.049
"SAINT MARYS DIVERSION DAM","24h",1000,0.001,189.55,168.98,201.01,0.058
"SAINT MARYS DIVERSION DAM","24h",2000,5e-04,217.91,190.27,233.09,0.067
"SAINT MARYS DIVERSION DAM","24h",5000,2e-04,261.9,222.36,283.11,0.08
"SAINT MARYS DIVERSION DAM","24h",10000,1e-04,300.91,250.34,328.3,0.089
"SAINT MARYS DIVERSION DAM","72h",2,0.5,65.58,65.04,66.45,0.007
"SAINT MARYS DIVERSION DAM","72h",5,0.2,91.26,90.71,91.91,0.004
"SAINT MARYS DIVERSION DAM","72h",10,0.1,109.1,107.72,110.19,0.007
"SAINT MARYS DIVERSION DAM","72h",25,0.04,132.64,129.04,135.11,0.015
"SAINT MARYS DIVERSION DAM","72h",50,0.02,150.86,144.8,154.91,0.022
"SAINT MARYS DIVERSION DAM","72h",100,0.01,169.6,160.72,175.79,0.029
"SAINT MARYS DIVERSION DAM","72h",200,0.005,188.95,176.47,197.75,0.036
"SAINT MARYS DIVERSION DAM","72h",500,0.002,215.55,197.36,228.11,0.046
"SAINT MARYS DIVERSION DAM","72h",1000,0.001,236.51,213.32,252.47,0.054
"SAINT MARYS DIVERSION DAM","72h",2000,5e-04,258.21,229.26,278.46,0.062
"SAINT MARYS DIVERSION DAM","72h",5000,2e-04,288.1,250.38,315.48,0.073
"SAINT MARYS DIVERSION DAM","72h",10000,1e-04,311.65,266.45,345.32,0.081
"AMERICAN DIVERSION","24h",2,0.5,33.9,33.61,34.35,0.007
"AMERICAN DIVERSION","24h",5,0.2,48.49,48.23,48.8,0.004
"AMERICAN DIVERSION","24h",10,0.1,58.32,57.57,58.86,0.007
