"site","site_id","duration","return_period_yr","depth_circular_mm","depth_cluster_mm","band_pct","band_source"
"SHADEHILL DIKE NO. 2","SD01141","24h",50,106.85,109.49,2.41,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",100,118.91,122.33,2.8,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",200,131.11,135.43,3.19,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",500,147.51,153.22,3.73,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",1000,160.13,167.04,4.14,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",2000,172.95,181.2,4.55,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",5000,190.2,200.45,5.11,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","24h",10000,203.48,215.42,5.54,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",2,58.33,58.29,0.07,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",5,79.2,79.18,0.03,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",10,92.89,92.92,0.03,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",25,110.03,110.18,0.14,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",50,122.63,122.92,0.24,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",100,135.05,135.51,0.34,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",200,147.34,147.99,0.44,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",500,163.41,164.37,0.58,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",1000,175.46,176.68,0.69,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",2000,187.41,188.93,0.8,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",5000,203.08,205.04,0.96,"two_method"
"SHADEHILL DIKE NO. 2","SD01141","72h",10000,214.83,217.16,1.07,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",2,29.76,30.92,3.75,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",5,40.28,40.86,1.42,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",10,48.53,47.98,1.13,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",25,61.27,57.63,5.94,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",50,72.93,65.29,10.48,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",100,86.85,73.35,15.54,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",200,103.56,81.86,20.95,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",500,131.01,93.85,28.36,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",1000,156.77,103.54,33.95,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",2000,187.86,113.8,39.42,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",5000,239.02,128.29,46.33,"two_method"
"SHADOW MOUNTAIN","CO01666","24h",10000,287.12,140,51.24,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",2,38.97,42.47,8.24,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",5,53.84,54.64,1.46,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",10,65.9,63.66,3.4,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",25,85.04,76.92,9.55,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",50,102.98,88.52,14.04,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",100,124.87,101.85,18.44,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",200,151.7,117.27,22.7,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",500,196.86,141.5,28.12,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",1000,240.28,163.3,32.04,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",2000,293.76,188.63,35.79,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",5000,383.97,228.54,40.48,"two_method"
"SHADOW MOUNTAIN","CO01666","72h",10000,470.82,264.49,43.82,"two_method"
"SHASTA","CA10186","24h",2,82.81,84.47,1.97,"two_method"
"SHASTA","CA10186","24h",5,107.19,111.23,3.63,"two_method"
"SHASTA","CA10186","24h",10,124.25,128.83,3.56,"two_method"
"SHASTA","CA10186","24h",25,148.17,150.94,1.84,"two_method"
"SHASTA","CA10186","24h",50,168.16,167.25,0.54,"two_method"
"SHASTA","CA10186","24h",100,190.31,183.36,3.65,"two_method"
"SHASTA","CA10186","24h",200,214.97,199.33,7.28,"two_method"
"SHASTA","CA10186","24h",500,252.09,220.29,12.61,"two_method"
"SHASTA","CA10186","24h",1000,284.08,236.05,16.91,"two_method"
"SHASTA","CA10186","24h",2000,319.92,251.72,21.32,"two_method"
"SHASTA","CA10186","24h",5000,374,272.32,27.19,"two_method"
"SHASTA","CA10186","24h",10000,420.67,287.82,31.58,"two_method"
"SHASTA","CA10186","72h",2,129.08,150.03,13.96,"two_method"
"SHASTA","CA10186","72h",5,175.33,200.55,12.58,"two_method"
"SHASTA","CA10186","72h",10,205.64,232.56,11.58,"two_method"
"SHASTA","CA10186","72h",25,243.59,271.43,10.26,"two_method"
"SHASTA","CA10186","72h",50,271.49,299.18,9.26,"two_method"
"SHASTA","CA10186","72h",100,298.97,325.84,8.25,"two_method"
"SHASTA","CA10186","72h",200,326.14,351.54,7.23,"two_method"
"SHASTA","CA10186","72h",500,361.68,384.21,5.86,"two_method"
"SHASTA","CA10186","72h",1000,388.3,407.99,4.83,"two_method"
"SHASTA","CA10186","72h",2000,414.71,431,3.78,"two_method"
"SHASTA","CA10186","72h",5000,449.31,460.29,2.39,"two_method"
"SHASTA","CA10186","72h",10000,475.26,481.63,1.32,"two_method"
"SILVER JACK","CO01693","24h",2,35.65,35.65,0,"identical_fallback"
"SILVER JACK","CO01693","24h",5,46.83,46.83,0,"identical_fallback"
"SILVER JACK","CO01693","24h",10,54.3,54.3,0,"identical_fallback"
"SILVER JACK","CO01693","24h",25,63.81,63.81,0,"identical_fallback"
"SILVER JACK","CO01693","24h",50,70.94,70.94,0,"identical_fallback"
"SILVER JACK","CO01693","24h",100,78.06,78.06,0,"identical_fallback"
"SILVER JACK","CO01693","24h",200,85.2,85.2,0,"identical_fallback"
"SILVER JACK","CO01693","24h",500,94.7,94.7,0,"identical_fallback"
"SILVER JACK","CO01693","24h",1000,101.94,101.94,0,"identical_fallback"
"SILVER JACK","CO01693","24h",2000,109.23,109.23,0,"identical_fallback"
"SILVER JACK","CO01693","24h",5000,118.95,118.95,0,"identical_fallback"
"SILVER JACK","CO01693","24h",10000,126.36,126.36,0,"identical_fallback"
"SILVER JACK","CO01693","72h",2,52.17,52.17,0,"identical_fallback"
"SILVER JACK","CO01693","72h",5,68.08,68.08,0,"identical_fallback"
"SILVER JACK","CO01693","72h",10,78.54,78.54,0,"identical_fallback"
"SILVER JACK","CO01693","72h",25,91.67,91.67,0,"identical_fallback"
"SILVER JACK","CO01693","72h",50,101.34,101.34,0,"identical_fallback"
"SILVER JACK","CO01693","72h",100,110.88,110.88,0,"identical_fallback"
"SILVER JACK","CO01693","72h",200,120.34,120.34,0,"identical_fallback"
"SILVER JACK","CO01693","72h",500,132.73,132.73,0,"identical_fallback"
"SILVER JACK","CO01693","72h",1000,142.04,142.04,0,"identical_fallback"
"SILVER JACK","CO01693","72h",2000,151.29,151.29,0,"identical_fallback"
"SILVER JACK","CO01693","72h",5000,163.44,163.44,0,"identical_fallback"
"SILVER JACK","CO01693","72h",10000,172.57,172.57,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",2,36.01,36.01,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",5,47.85,47.85,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",10,56.09,56.09,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",25,66.97,66.97,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",50,75.39,75.39,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",100,84.07,84.07,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",200,93.03,93.03,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",500,105.37,105.37,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",1000,115.09,115.09,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",2000,125.17,125.17,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",5000,139.07,139.07,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","24h",10000,150.03,150.03,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",2,43.57,43.57,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",5,56.92,56.92,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",10,65.9,65.9,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",25,77.41,77.41,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",50,86.08,86.08,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",100,94.79,94.79,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",200,103.57,103.57,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",500,115.32,115.32,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",1000,124.32,124.32,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",2000,133.43,133.43,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",5000,145.64,145.64,0,"identical_fallback"
"SODA LAKE DIKE","WA00271","72h",10000,155.01,155.01,0,"identical_fallback"
"SOLDIERS MEADOW","ID10002","24h",2,44.65,36.09,19.17,"two_method"
"SOLDIERS MEADOW","ID10002","24h",5,55.98,45.78,18.22,"two_method"
"SOLDIERS MEADOW","ID10002","24h",10,64.22,52.81,17.77,"two_method"
"SOLDIERS MEADOW","ID10002","24h",25,76.14,62.98,17.28,"two_method"
"SOLDIERS MEADOW","ID10002","24h",50,86.42,71.73,17,"two_method"
"SOLDIERS MEADOW","ID10002","24h",100,98.09,81.65,16.76,"two_method"
"SOLDIERS MEADOW","ID10002","24h",200,111.41,92.96,16.56,"two_method"
"SOLDIERS MEADOW","ID10002","24h",500,132.05,110.46,16.35,"two_method"
"SOLDIERS MEADOW","ID10002","24h",1000,150.35,125.95,16.23,"two_method"
"SOLDIERS MEADOW","ID10002","24h",2000,171.36,143.72,16.13,"two_method"
"SOLDIERS MEADOW","ID10002","24h",5000,204,171.28,16.04,"two_method"
"SOLDIERS MEADOW","ID10002","24h",10000,232.98,195.71,16,"two_method"
"SOLDIERS MEADOW","ID10002","72h",2,68.07,50.09,26.41,"two_method"
"SOLDIERS MEADOW","ID10002","72h",5,84.97,64.39,24.22,"two_method"
"SOLDIERS MEADOW","ID10002","72h",10,97,74.14,23.57,"two_method"
"SOLDIERS MEADOW","ID10002","72h",25,114.1,86.77,23.95,"two_method"
"SOLDIERS MEADOW","ID10002","72h",50,128.58,96.38,25.04,"two_method"
"SOLDIERS MEADOW","ID10002","72h",100,144.79,106.13,26.7,"two_method"
"SOLDIERS MEADOW","ID10002","72h",200,163.04,116.04,28.83,"two_method"
"SOLDIERS MEADOW","ID10002","72h",500,190.85,129.44,32.18,"two_method"
"SOLDIERS MEADOW","ID10002","72h",1000,215.11,139.82,35,"two_method"
"SOLDIERS MEADOW","ID10002","72h",2000,242.58,150.41,38,"two_method"
"SOLDIERS MEADOW","ID10002","72h",5000,284.55,164.76,42.1,"two_method"
"SOLDIERS MEADOW","ID10002","72h",10000,321.22,175.88,45.25,"two_method"
"SPECTACLE LAKE DIKE","WA00272","24h",2,25.48,25.48,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",5,33.51,33.51,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",10,39.02,39.02,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",25,46.21,46.21,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",50,51.71,51.71,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",100,57.32,57.32,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",200,63.05,63.05,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",500,70.84,70.84,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",1000,76.91,76.91,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",2000,83.14,83.14,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",5000,91.62,91.62,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","24h",10000,98.24,98.24,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",2,36.53,36.53,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",5,48.1,48.1,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",10,55.99,55.99,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",25,66.26,66.26,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",50,74.07,74.07,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",100,82.02,82.02,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",200,90.11,90.11,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",500,101.07,101.07,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",1000,109.58,109.58,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",2000,118.28,118.28,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",5000,130.08,130.08,0,"identical_fallback"
"SPECTACLE LAKE DIKE","WA00272","72h",10000,139.25,139.25,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",2,82.22,82.22,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",5,106.11,106.11,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",10,122.75,122.75,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",25,146,146,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",50,165.38,165.38,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",100,186.77,186.77,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",200,210.53,210.53,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",500,246.17,246.17,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",1000,276.79,276.79,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",2000,311,311,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",5000,362.45,362.45,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","24h",10000,406.71,406.71,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",2,123.95,123.95,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",5,169.09,169.09,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",10,198.91,198.91,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",25,236.5,236.5,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",50,264.33,264.33,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",100,291.9,291.9,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",200,319.32,319.32,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",500,355.42,355.42,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",1000,382.65,382.65,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",2000,409.82,409.82,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",5000,445.65,445.65,0,"identical_fallback"
"SPRING CREEK DEBRIS","CA10190","72h",10000,472.7,472.7,0,"identical_fallback"
"STAMPEDE","CA10192","24h",2,76.54,70.85,7.43,"two_method"
"STAMPEDE","CA10192","24h",5,104.94,97.49,7.1,"two_method"
"STAMPEDE","CA10192","24h",10,125.08,115.68,7.52,"two_method"
"STAMPEDE","CA10192","24h",25,152.16,139.29,8.46,"two_method"
"STAMPEDE","CA10192","24h",50,173.48,157.28,9.34,"two_method"
"STAMPEDE","CA10192","24h",100,195.76,175.54,10.33,"two_method"
"STAMPEDE","CA10192","24h",200,219.12,194.15,11.4,"two_method"
"STAMPEDE","CA10192","24h",500,251.79,219.35,12.88,"two_method"
"STAMPEDE","CA10192","24h",1000,277.98,238.89,14.06,"two_method"
"STAMPEDE","CA10192","24h",2000,305.52,258.87,15.27,"two_method"
"STAMPEDE","CA10192","24h",5000,344.11,285.96,16.9,"two_method"
"STAMPEDE","CA10192","24h",10000,375.06,307,18.15,"two_method"
"STAMPEDE","CA10192","72h",2,120.95,115.88,4.19,"two_method"
"STAMPEDE","CA10192","72h",5,171.43,166.3,2.99,"two_method"
"STAMPEDE","CA10192","72h",10,207.5,201.76,2.77,"two_method"
"STAMPEDE","CA10192","72h",25,256.34,249.08,2.83,"two_method"
"STAMPEDE","CA10192","72h",50,295.08,286.1,3.04,"two_method"
"STAMPEDE","CA10192","72h",100,335.78,324.53,3.35,"two_method"
"STAMPEDE","CA10192","72h",200,378.7,364.58,3.73,"two_method"
"STAMPEDE","CA10192","72h",500,439.15,420.24,4.31,"two_method"
"STAMPEDE","CA10192","72h",1000,487.93,464.53,4.8,"two_method"
"STAMPEDE","CA10192","72h",2000,539.51,510.83,5.32,"two_method"
"STAMPEDE","CA10192","72h",5000,612.3,575.27,6.05,"two_method"
"STAMPEDE","CA10192","72h",10000,671.06,626.6,6.63,"two_method"
"STARVATION","UT10136","24h",2,28.37,24.59,13.32,"two_method"
"STARVATION","UT10136","24h",5,37.17,32.75,11.89,"two_method"
"STARVATION","UT10136","24h",10,43.58,38.85,10.85,"two_method"
"STARVATION","UT10136","24h",25,52.86,47.92,9.35,"two_method"
"STARVATION","UT10136","24h",50,60.86,55.91,8.13,"two_method"
"STARVATION","UT10136","24h",100,69.94,65.15,6.85,"two_method"
"STARVATION","UT10136","24h",200,80.32,75.92,5.48,"two_method"
"STARVATION","UT10136","24h",500,96.41,92.96,3.58,"two_method"
"STARVATION","UT10136","24h",1000,110.69,108.42,2.05,"two_method"
"STARVATION","UT10136","24h",2000,127.08,126.5,0.46,"two_method"
"STARVATION","UT10136","24h",5000,152.56,155.21,1.71,"two_method"
"STARVATION","UT10136","24h",10000,175.2,181.26,3.34,"two_method"
"STARVATION","UT10136","72h",2,38.31,30.78,19.66,"two_method"
"STARVATION","UT10136","72h",5,51.22,41.78,18.43,"two_method"
"STARVATION","UT10136","72h",10,59.97,49.39,17.64,"two_method"
"STARVATION","UT10136","72h",25,71.29,59.38,16.71,"two_method"
"STARVATION","UT10136","72h",50,79.86,67.08,16,"two_method"
"STARVATION","UT10136","72h",100,88.53,74.97,15.32,"two_method"
"STARVATION","UT10136","72h",200,97.32,83.09,14.62,"two_method"
"STARVATION","UT10136","72h",500,109.16,94.2,13.7,"two_method"
"STARVATION","UT10136","72h",1000,118.31,102.91,13.02,"two_method"
"STARVATION","UT10136","72h",2000,127.61,111.89,12.32,"two_method"
"STARVATION","UT10136","72h",5000,140.17,124.22,11.38,"two_method"
"STARVATION","UT10136","72h",10000,149.87,133.89,10.66,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",2,42.05,41.07,2.33,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",5,55.39,57.36,3.43,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",10,64.82,67.47,3.93,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",25,78.16,79.53,1.72,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",50,89.41,88.04,1.53,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",100,101.95,96.18,5.66,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",200,116.01,104.05,10.31,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",500,137.34,114.12,16.91,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",1000,155.86,121.54,22.02,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",2000,176.75,128.82,27.12,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",5000,208.53,138.27,33.69,"two_method"
"STEWART MOUNTAIN","AZ10318","24h",10000,236.17,145.3,38.48,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",2,54,53.38,1.15,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",5,74.87,78.38,4.48,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",10,89.42,96.58,7.41,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",25,108.66,121.63,10.66,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",50,123.6,141.83,12.85,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",100,138.99,163.34,14.91,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",200,154.93,186.34,16.86,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",500,176.89,219.26,19.32,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",1000,194.24,246.24,21.12,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",2000,212.24,275.17,22.87,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",5000,237.1,316.64,25.12,"two_method"
"STEWART MOUNTAIN","AZ10318","72h",10000,256.74,350.66,26.78,"two_method"
"STONY GORGE","CA10194","24h",2,92.48,92.48,0,"identical_fallback"
"STONY GORGE","CA10194","24h",5,122.16,122.16,0,"identical_fallback"
"STONY GORGE","CA10194","24h",10,141.94,141.94,0,"identical_fallback"
"STONY GORGE","CA10194","24h",25,167.09,167.09,0,"identical_fallback"
"STONY GORGE","CA10194","24h",50,185.86,185.86,0,"identical_fallback"
"STONY GORGE","CA10194","24h",100,204.59,204.59,0,"identical_fallback"
"STONY GORGE","CA10194","24h",200,223.35,223.35,0,"identical_fallback"
"STONY GORGE","CA10194","24h",500,248.24,248.24,0,"identical_fallback"
"STONY GORGE","CA10194","24h",1000,267.16,267.16,0,"identical_fallback"
"STONY GORGE","CA10194","24h",2000,286.18,286.18,0,"identical_fallback"
"STONY GORGE","CA10194","24h",5000,311.45,311.45,0,"identical_fallback"
"STONY GORGE","CA10194","24h",10000,330.68,330.68,0,"identical_fallback"
"STONY GORGE","CA10194","72h",2,152.11,152.11,0,"identical_fallback"
"STONY GORGE","CA10194","72h",5,208.87,208.87,0,"identical_fallback"
"STONY GORGE","CA10194","72h",10,248.21,248.21,0,"identical_fallback"
"STONY GORGE","CA10194","72h",25,300.01,300.01,0,"identical_fallback"
"STONY GORGE","CA10194","72h",50,340.03,340.03,0,"identical_fallback"
"STONY GORGE","CA10194","72h",100,381.13,381.13,0,"identical_fallback"
"STONY GORGE","CA10194","72h",200,423.49,423.49,0,"identical_fallback"
"STONY GORGE","CA10194","72h",500,481.63,481.63,0,"identical_fallback"
"STONY GORGE","CA10194","72h",1000,527.33,527.33,0,"identical_fallback"
"STONY GORGE","CA10194","72h",2000,574.59,574.59,0,"identical_fallback"
"STONY GORGE","CA10194","72h",5000,639.55,639.55,0,"identical_fallback"
"STONY GORGE","CA10194","72h",10000,690.65,690.65,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",2,32.14,32.14,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",5,41.85,41.85,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",10,48.89,48.89,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",25,59.06,59.06,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",50,67.82,67.82,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",100,77.74,77.74,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",200,89.05,89.05,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",500,106.55,106.55,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",1000,122.04,122.04,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",2000,139.8,139.8,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",5000,167.34,167.34,0,"identical_fallback"
"SUGARLOAF","CO01669","24h",10000,191.75,191.75,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",2,42.17,42.17,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",5,54.95,54.95,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",10,64.32,64.32,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",25,78,78,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",50,89.86,89.86,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",100,103.41,103.41,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",200,118.98,118.98,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",500,143.26,143.26,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",1000,164.94,164.94,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",2000,189.97,189.97,0,"identical_fallback"
"SUGARLOAF","CO01669","72h",5000,229.11,229.11,0,"identical_fallback"
