"site","site_id","duration","station_id","name","reason"
"LAKE HATTIE","WY00015","72h","USC00056382","PEARL","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0250","LIVERMORE 10.5 WSW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0555","LIVERMORE 8.5 WSW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0567","LA PORTE 10.0 NNW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","USC00487995","SARATOGA 4N","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0433","LIVERMORE 3.8 S","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","USC00481680","CHEYENNE HORT F STN","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0546","BLV 4.0 NW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0553","BELLVUE 5.2 W","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0004","BELLVUE 5.9 W","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1WYLM0024","CHEYENNE 8.9 N","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1WYLM0007","CHEYENNE 1.0 NNW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0360","BELLVUE 4.9 NE","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0761","LAPORTE 1.4 NW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0453","BLV 1.0 S","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0683","HORSETOOTH MOUNTAIN 3.2 NNW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR1127","BELLVUE 2.6 SSW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0210","GLEN HAVEN 1.7 NE","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COWE0127","CARR 0.6 S","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1WYLM0064","CHEYENNE 3.2 NNE","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0193","WELLINGTON 3.9 SW","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1COLR0284","FCL 3.0 W","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1WYLM0036","CHEYENNE 2.0 E","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","US1WYLM0028","CHEYENNE 2.3 ESE","record < 20 yr for 72h duration"
"LAKE HATTIE","WY00015","72h","USC00058690","USC00058690","discordant (Di >= Dcrit = 3.000)"
"LAKE HATTIE","WY00015","72h","USC00481676","USC00481676","discordant (Di >= Dcrit = 3.000)"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00461900","COOPERS ROCK SF","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00462209","DAVIS","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00182450","DEER PARK","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00461591","CHEAT BRG","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00462552","DURBIN","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00467503","RICHWOOD","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00368558","STOYESTOWN","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00188315","USC00188315","discordant (Di >= Dcrit = 3.000)"
"HANNIBAL LOCKS AND DAM","WV10301","24h","USC00468432","USC00468432","discordant (Di >= Dcrit = 3.000)"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00461900","COOPERS ROCK SF","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00462209","DAVIS","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00182450","DEER PARK","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00461591","CHEAT BRG","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00462552","DURBIN","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00467503","RICHWOOD","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00368558","STOYESTOWN","record < 20 yr for 72h duration"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00185832","USC00185832","discordant (Di >= Dcrit = 3.000)"
"HANNIBAL LOCKS AND DAM","WV10301","72h","USC00468432","USC00468432","discordant (Di >= Dcrit = 3.000)"
"ELEVEN MILE CANYON","CO00359","24h","USC00055352","MANITOU SPRINGS","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","USW00093065","COLORADO SPRINGS USAF ACADEMY","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COEP0061","GLENEAGLE 0.4 WNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COEP0060","COLORADO SPRINGS 1.2 ENE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COCF0006","BUENA VISTA 1.5 WNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COCF0019","NATHROP 3.3 WSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COCF0014","SALIDA 0.3 NNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COCF0005","BUENA VISTA 8.9 NNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","USC00052955","FLORENCE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1CODG0088","SEDALIA 7.2 S","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0053","CONIFER 3.2 SW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","USW00094015","FT CARSON","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COFM0001","PENROSE 1.2 ESE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1CODG0062","CASTLE ROCK 1.7 SSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0051","EVERGREEN 5.3 S","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COEP0066","BLACK FOREST 3.9 NNE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","USC00053068","FOUNTAIN 9 NE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0201","LITTLETON 8.2 WSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1CODG0067","BEVERLY HILLS 2.0 WNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COCC0002","EVERGREEN 5 W","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0084","EVERGREEN 3.2 ESE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COCC0018","EVERGREEN 3.5 W","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0184","LITTLETON 4.7 WSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0061","CHATFIELD DAM 2 NW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","US1COEL0017","ELBERT 3.7 W","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","USC00058986","WETMORE 2 S","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","24h","USC00050437","USC00050437","discordant (Di >= Dcrit = 3.000)"
"ELEVEN MILE CANYON","CO00359","24h","US1COJF0212","US1COJF0212","discordant (Di >= Dcrit = 3.000)"
"ELEVEN MILE CANYON","CO00359","24h","USW00093037","USW00093037","dropped to achieve homogeneity (greedy H1 reduction)"
"ELEVEN MILE CANYON","CO00359","24h","US1COFM0050","US1COFM0050","dropped to achieve homogeneity (greedy H1 reduction)"
"ELEVEN MILE CANYON","CO00359","24h","US1COFM0021","US1COFM0021","dropped to achieve homogeneity (greedy H1 reduction)"
"ELEVEN MILE CANYON","CO00359","24h","USC00056410","USC00056410","dropped to achieve homogeneity (greedy H1 reduction)"
"ELEVEN MILE CANYON","CO00359","72h","USC00055352","MANITOU SPRINGS","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","USW00093065","COLORADO SPRINGS USAF ACADEMY","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COEP0061","GLENEAGLE 0.4 WNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COEP0060","COLORADO SPRINGS 1.2 ENE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COCF0006","BUENA VISTA 1.5 WNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COCF0019","NATHROP 3.3 WSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COCF0014","SALIDA 0.3 NNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COCF0005","BUENA VISTA 8.9 NNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","USC00052955","FLORENCE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1CODG0088","SEDALIA 7.2 S","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COJF0053","CONIFER 3.2 SW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","USW00094015","FT CARSON","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COFM0001","PENROSE 1.2 ESE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1CODG0062","CASTLE ROCK 1.7 SSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COJF0051","EVERGREEN 5.3 S","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COEP0066","BLACK FOREST 3.9 NNE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","USC00053068","FOUNTAIN 9 NE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COJF0201","LITTLETON 8.2 WSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1CODG0067","BEVERLY HILLS 2.0 WNW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COCC0002","EVERGREEN 5 W","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COJF0084","EVERGREEN 3.2 ESE","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COCC0018","EVERGREEN 3.5 W","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COJF0184","LITTLETON 4.7 WSW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COJF0061","CHATFIELD DAM 2 NW","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COEL0017","ELBERT 3.7 W","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","USC00058986","WETMORE 2 S","record < 20 yr for 72h duration"
"ELEVEN MILE CANYON","CO00359","72h","US1COEP0158","US1COEP0158","discordant (Di >= Dcrit = 3.000)"
"ELEVEN MILE CANYON","CO00359","72h","USC00056410","USC00056410","dropped to achieve homogeneity (greedy H1 reduction)"
"TONGUE RIVER DAM","MT00002","24h","US1WYSH0009","WYARNO 9 NNE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","US1WYSH0001","SHERIDAN 1.0 N","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00484799","IML - AIR SCI","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00489295","VERONA","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","US1WYSH0017","SHERIDAN 12.9 ESE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00245106","LODGE GRASS","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00489150","ULM","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00247730","SONNETTE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","US1WYJN0008","BUFFALO 7.3 NE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00484770","HUNTERS STN","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","US1MTPR0016","VOLBORG 17.7 SW","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00241418","CAMPBELL FARM CAMP 4","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","US1WYJN0014","BUFFALO 4.1 SSW","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00243210","FOSTER","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USC00484796","HYATTVILLE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","US1WYCM0005","GILLETTE 16 N","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","24h","USW00094054","USW00094054","discordant (Di >= Dcrit = 3.000)"
"TONGUE RIVER DAM","MT00002","24h","USC00487548","USC00487548","discordant (Di >= Dcrit = 3.000)"
"TONGUE RIVER DAM","MT00002","24h","USC00488124","USC00488124","discordant (Di >= Dcrit = 3.000)"
"TONGUE RIVER DAM","MT00002","72h","US1WYSH0009","WYARNO 9 NNE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","US1WYSH0001","SHERIDAN 1.0 N","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00484799","IML - AIR SCI","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00489295","VERONA","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","US1WYSH0017","SHERIDAN 12.9 ESE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00245106","LODGE GRASS","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00489150","ULM","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00247730","SONNETTE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","US1WYJN0008","BUFFALO 7.3 NE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00484770","HUNTERS STN","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","US1MTPR0016","VOLBORG 17.7 SW","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00241418","CAMPBELL FARM CAMP 4","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","US1WYJN0014","BUFFALO 4.1 SSW","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00243210","FOSTER","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00484796","HYATTVILLE","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","US1WYCM0005","GILLETTE 16 N","record < 20 yr for 72h duration"
"TONGUE RIVER DAM","MT00002","72h","USC00240819","USC00240819","discordant (Di >= Dcrit = 3.000)"
"TONGUE RIVER DAM","MT00002","72h","USC00481160","USC00481160","discordant (Di >= Dcrit = 3.000)"
"TONGUE RIVER DAM","MT00002","72h","USW00024048","USW00024048","discordant (Di >= Dcrit = 3.000)"
"LOYALHANNA DAM","PA00106","24h","USC00461900","COOPERS ROCK SF","record < 20 yr for 72h duration"
"LOYALHANNA DAM","PA00106","24h","USC00182450","DEER PARK","record < 20 yr for 72h duration"
"LOYALHANNA DAM","PA00106","24h","USC00462209","DAVIS","record < 20 yr for 72h duration"
"LOYALHANNA DAM","PA00106","24h","USC00188315","USC00188315","discordant (Di >= Dcrit = 3.000)"
"LOYALHANNA DAM","PA00106","24h","USC00468432","USC00468432","discordant (Di >= Dcrit = 3.000)"
"LOYALHANNA DAM","PA00106","72h","USC00461900","COOPERS ROCK SF","record < 20 yr for 72h duration"
"LOYALHANNA DAM","PA00106","72h","USC00182450","DEER PARK","record < 20 yr for 72h duration"
"LOYALHANNA DAM","PA00106","72h","USC00462209","DAVIS","record < 20 yr for 72h duration"
"LOYALHANNA DAM","PA00106","72h","USW00003733","USW00003733","discordant (Di >= Dcrit = 3.000)"
"LOYALHANNA DAM","PA00106","72h","USC00468432","USC00468432","discordant (Di >= Dcrit = 3.000)"
"LOYALHANNA DAM","PA00106","72h","USC00468433","USC00468433","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","24h","US1NCWT0010","BLOWING ROCK 2.2 NE","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","US1NCWT0011","FOSCOE 1.2 WSW","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00317324","ROARING GAP 1 NW","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","US1NCAS0002","CRESTON 2.8 SW","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00407770","ROAN MTN 3SW","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00310466","BAKERSVILLE","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","US1NCML0001","BAKERSVILLE 5.4 N","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00443272","GALAX WTP","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","US1NCYN0001","BURNSVILLE 4.6 N","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","US1NCYN0014","BURNSVILLE 6.6 SSW","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","US1NCBC0004","FAIRVIEW 3.8 ENE","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00441037","BRISTOL","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00317630","SAMS GAP","record < 20 yr for 72h duration"
"OXFORD","NC00329","24h","USC00310160","USC00310160","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","24h","US1NCML0002","US1NCML0002","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","24h","USC00448547","USC00448547","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","24h","USC00315796","USC00315796","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","24h","USC00442782","USC00442782","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","24h","USC00310843","USC00310843","dropped to achieve homogeneity (greedy H1 reduction)"
"OXFORD","NC00329","24h","USC00449301","USC00449301","dropped to achieve homogeneity (greedy H1 reduction)"
"OXFORD","NC00329","24h","USC00406292","USC00406292","dropped to achieve homogeneity (greedy H1 reduction)"
"OXFORD","NC00329","72h","US1NCWT0010","BLOWING ROCK 2.2 NE","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","US1NCWT0011","FOSCOE 1.2 WSW","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00317324","ROARING GAP 1 NW","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","US1NCAS0002","CRESTON 2.8 SW","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00407770","ROAN MTN 3SW","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00310466","BAKERSVILLE","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","US1NCML0001","BAKERSVILLE 5.4 N","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00443272","GALAX WTP","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","US1NCYN0001","BURNSVILLE 4.6 N","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","US1NCYN0014","BURNSVILLE 6.6 SSW","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","US1NCBC0004","FAIRVIEW 3.8 ENE","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00441037","BRISTOL","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00317630","SAMS GAP","record < 20 yr for 72h duration"
"OXFORD","NC00329","72h","USC00447971","USC00447971","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","72h","USC00441675","USC00441675","discordant (Di >= Dcrit = 3.000)"
"OXFORD","NC00329","72h","USC00448547","USC00448547","dropped to achieve homogeneity (greedy H1 reduction)"
"OXFORD","NC00329","72h","USC00310977","USC00310977","dropped to achieve homogeneity (greedy H1 reduction)"
"OXFORD","NC00329","72h","USC00406292","USC00406292","dropped to achieve homogeneity (greedy H1 reduction)"
"OXFORD","NC00329","72h","USC00443991","USC00443991","dropped to achieve homogeneity (greedy H1 reduction)"
