"site","site_id","duration","dist","Z","absZ","acceptable"
"WHITEHOUSE DAM","TX00245","72h","glo",1.277,1.277,TRUE
"WHITEHOUSE DAM","TX00245","72h","gev",-2.311,2.311,FALSE
"WHITEHOUSE DAM","TX00245","72h","gno",-3.636,3.636,FALSE
"WHITEHOUSE DAM","TX00245","72h","pe3",-6.121,6.121,FALSE
"WHITEHOUSE DAM","TX00245","72h","gpa",-11.024,11.024,FALSE
"MUD CREEK DAM","TX00244","24h","gev",-0.762,0.762,TRUE
"MUD CREEK DAM","TX00244","24h","gno",-2.16,2.16,FALSE
"MUD CREEK DAM","TX00244","24h","glo",3.093,3.093,FALSE
"MUD CREEK DAM","TX00244","24h","pe3",-4.791,4.791,FALSE
"MUD CREEK DAM","TX00244","24h","gpa",-10.104,10.104,FALSE
"MUD CREEK DAM","TX00244","72h","glo",1.389,1.389,TRUE
"MUD CREEK DAM","TX00244","72h","gev",-2.123,2.123,FALSE
"MUD CREEK DAM","TX00244","72h","gno",-3.4,3.4,FALSE
"MUD CREEK DAM","TX00244","72h","pe3",-5.803,5.803,FALSE
"MUD CREEK DAM","TX00244","72h","gpa",-10.636,10.636,FALSE
"ADOBE CREEK","CO00515","24h","glo",1.277,1.277,TRUE
"ADOBE CREEK","CO00515","24h","gev",-2.184,2.184,FALSE
"ADOBE CREEK","CO00515","24h","gno",-3.147,3.147,FALSE
"ADOBE CREEK","CO00515","24h","pe3",-5.061,5.061,FALSE
"ADOBE CREEK","CO00515","24h","gpa",-10.329,10.329,FALSE
"ADOBE CREEK","CO00515","72h","gev",-1.549,1.549,TRUE
"ADOBE CREEK","CO00515","72h","gno",-2.327,2.327,FALSE
"ADOBE CREEK","CO00515","72h","glo",2.418,2.418,FALSE
"ADOBE CREEK","CO00515","72h","pe3",-4.042,4.042,FALSE
"ADOBE CREEK","CO00515","72h","gpa",-10.608,10.608,FALSE
"LOCK AND DAM NO 8","AR00156","24h","gev",-1.483,1.483,TRUE
"LOCK AND DAM NO 8","AR00156","24h","glo",2.589,2.589,FALSE
"LOCK AND DAM NO 8","AR00156","24h","gno",-2.835,2.835,FALSE
"LOCK AND DAM NO 8","AR00156","24h","pe3",-5.421,5.421,FALSE
"LOCK AND DAM NO 8","AR00156","24h","gpa",-11.247,11.247,FALSE
"LOCK AND DAM NO 8","AR00156","72h","gev",-2.003,2.003,FALSE
"LOCK AND DAM NO 8","AR00156","72h","glo",2.012,2.012,FALSE
"LOCK AND DAM NO 8","AR00156","72h","gno",-3.363,3.363,FALSE
"LOCK AND DAM NO 8","AR00156","72h","pe3",-5.955,5.955,FALSE
"LOCK AND DAM NO 8","AR00156","72h","gpa",-11.653,11.653,FALSE
"TURKEY CREEK DAM","LA00029","24h","gev",-0.857,0.857,TRUE
"TURKEY CREEK DAM","LA00029","24h","gno",-2.287,2.287,FALSE
"TURKEY CREEK DAM","LA00029","24h","glo",2.736,2.736,FALSE
"TURKEY CREEK DAM","LA00029","24h","pe3",-4.939,4.939,FALSE
"TURKEY CREEK DAM","LA00029","24h","gpa",-9.664,9.664,FALSE
"TURKEY CREEK DAM","LA00029","72h","gev",-1.661,1.661,FALSE
"TURKEY CREEK DAM","LA00029","72h","glo",2.616,2.616,FALSE
"TURKEY CREEK DAM","LA00029","72h","gno",-2.656,2.656,FALSE
"TURKEY CREEK DAM","LA00029","72h","pe3",-4.731,4.731,FALSE
"TURKEY CREEK DAM","LA00029","72h","gpa",-11.563,11.563,FALSE
"LACYGNE LAKE DAM","KS01305","24h","gev",-1.186,1.186,TRUE
"LACYGNE LAKE DAM","KS01305","24h","glo",2.169,2.169,FALSE
"LACYGNE LAKE DAM","KS01305","24h","gno",-2.411,2.411,FALSE
"LACYGNE LAKE DAM","KS01305","24h","pe3",-4.713,4.713,FALSE
"LACYGNE LAKE DAM","KS01305","24h","gpa",-9.32,9.32,FALSE
"LACYGNE LAKE DAM","KS01305","72h","gev",-1.708,1.708,FALSE
"LACYGNE LAKE DAM","KS01305","72h","glo",1.803,1.803,FALSE
"LACYGNE LAKE DAM","KS01305","72h","gno",-2.785,2.785,FALSE
"LACYGNE LAKE DAM","KS01305","72h","pe3",-4.88,4.88,FALSE
"LACYGNE LAKE DAM","KS01305","72h","gpa",-10.054,10.054,FALSE
"RITSCHARD","CO02788","24h","glo",1.03,1.03,TRUE
"RITSCHARD","CO02788","24h","gev",-2.486,2.486,FALSE
"RITSCHARD","CO02788","24h","gno",-3.299,3.299,FALSE
"RITSCHARD","CO02788","24h","pe3",-4.999,4.999,FALSE
"RITSCHARD","CO02788","24h","gpa",-10.621,10.621,FALSE
"RITSCHARD","CO02788","72h","glo",1.699,1.699,FALSE
"RITSCHARD","CO02788","72h","gev",-2.263,2.263,FALSE
"RITSCHARD","CO02788","72h","gno",-3.054,3.054,FALSE
"RITSCHARD","CO02788","72h","pe3",-4.789,4.789,FALSE
"RITSCHARD","CO02788","72h","gpa",-11.321,11.321,FALSE
"STRUCTURE 164","FL00262","24h","gev",0.248,0.248,TRUE
"STRUCTURE 164","FL00262","24h","gno",-1.334,1.334,TRUE
"STRUCTURE 164","FL00262","24h","glo",2.465,2.465,FALSE
"STRUCTURE 164","FL00262","24h","pe3",-4.116,4.116,FALSE
"STRUCTURE 164","FL00262","24h","gpa",-5.717,5.717,FALSE
"STRUCTURE 164","FL00262","72h","gev",0.027,0.027,TRUE
"STRUCTURE 164","FL00262","72h","gno",-1.592,1.592,TRUE
"STRUCTURE 164","FL00262","72h","glo",2.189,2.189,FALSE
"STRUCTURE 164","FL00262","72h","pe3",-4.432,4.432,FALSE
"STRUCTURE 164","FL00262","72h","gpa",-5.848,5.848,FALSE
"STRUCTURE 221","FL00264","24h","gev",0.317,0.317,TRUE
"STRUCTURE 221","FL00264","24h","gno",-1.357,1.357,TRUE
"STRUCTURE 221","FL00264","24h","glo",2.665,2.665,FALSE
"STRUCTURE 221","FL00264","24h","pe3",-4.301,4.301,FALSE
"STRUCTURE 221","FL00264","24h","gpa",-6,6,FALSE
"STRUCTURE 221","FL00264","72h","gev",0.087,0.087,TRUE
"STRUCTURE 221","FL00264","72h","gno",-1.542,1.542,TRUE
"STRUCTURE 221","FL00264","72h","glo",2.337,2.337,FALSE
"STRUCTURE 221","FL00264","72h","pe3",-4.403,4.403,FALSE
"STRUCTURE 221","FL00264","72h","gpa",-5.985,5.985,FALSE
"SPINNEY MOUNTAIN","CO02677","24h","glo",1.279,1.279,TRUE
"SPINNEY MOUNTAIN","CO02677","24h","gev",-2.473,2.473,FALSE
"SPINNEY MOUNTAIN","CO02677","24h","gno",-3.088,3.088,FALSE
"SPINNEY MOUNTAIN","CO02677","24h","pe3",-4.54,4.54,FALSE
"SPINNEY MOUNTAIN","CO02677","24h","gpa",-10.932,10.932,FALSE
"SPINNEY MOUNTAIN","CO02677","72h","glo",0.611,0.611,TRUE
"SPINNEY MOUNTAIN","CO02677","72h","gev",-2.685,2.685,FALSE
"SPINNEY MOUNTAIN","CO02677","72h","gno",-3.344,3.344,FALSE
"SPINNEY MOUNTAIN","CO02677","72h","pe3",-4.788,4.788,FALSE
"SPINNEY MOUNTAIN","CO02677","72h","gpa",-10.222,10.222,FALSE
"YATESVILLE DAM","KY82201","24h","gev",-1.461,1.461,TRUE
"YATESVILLE DAM","KY82201","24h","gno",-2.458,2.458,FALSE
"YATESVILLE DAM","KY82201","24h","glo",2.614,2.614,FALSE
"YATESVILLE DAM","KY82201","24h","pe3",-4.509,4.509,FALSE
"YATESVILLE DAM","KY82201","24h","gpa",-10.936,10.936,FALSE
"YATESVILLE DAM","KY82201","72h","gev",-0.395,0.395,TRUE
"YATESVILLE DAM","KY82201","72h","gno",-0.935,0.935,TRUE
"YATESVILLE DAM","KY82201","72h","pe3",-2.507,2.507,FALSE
"YATESVILLE DAM","KY82201","72h","glo",4.702,4.702,FALSE
"YATESVILLE DAM","KY82201","72h","gpa",-11.622,11.622,FALSE
"CHEBOYGAN","MI00520","24h","glo",1.486,1.486,TRUE
"CHEBOYGAN","MI00520","24h","gev",-2.625,2.625,FALSE
"CHEBOYGAN","MI00520","24h","gno",-3.638,3.638,FALSE
"CHEBOYGAN","MI00520","24h","pe3",-5.717,5.717,FALSE
"CHEBOYGAN","MI00520","24h","gpa",-12.189,12.189,FALSE
"CHEBOYGAN","MI00520","72h","gev",-1.642,1.642,FALSE
"CHEBOYGAN","MI00520","72h","gno",-2.61,2.61,FALSE
"CHEBOYGAN","MI00520","72h","glo",2.726,2.726,FALSE
"CHEBOYGAN","MI00520","72h","pe3",-4.66,4.66,FALSE
"CHEBOYGAN","MI00520","72h","gpa",-11.711,11.711,FALSE
"LOWER ANACOCO DAM","LA00001","24h","gno",-0.591,0.591,TRUE
"LOWER ANACOCO DAM","LA00001","24h","gev",0.923,0.923,TRUE
"LOWER ANACOCO DAM","LA00001","24h","pe3",-3.307,3.307,FALSE
"LOWER ANACOCO DAM","LA00001","24h","glo",3.807,3.807,FALSE
"LOWER ANACOCO DAM","LA00001","24h","gpa",-6.433,6.433,FALSE
"LOWER ANACOCO DAM","LA00001","72h","gno",1.049,1.049,TRUE
"LOWER ANACOCO DAM","LA00001","72h","pe3",-1.457,1.457,TRUE
"LOWER ANACOCO DAM","LA00001","72h","gev",2.394,2.394,FALSE
"LOWER ANACOCO DAM","LA00001","72h","glo",5.88,5.88,FALSE
"LOWER ANACOCO DAM","LA00001","72h","gpa",-6.118,6.118,FALSE
"EAST LYNN DAM","WV09901","24h","gev",-1.702,1.702,FALSE
"EAST LYNN DAM","WV09901","24h","glo",2.539,2.539,FALSE
"EAST LYNN DAM","WV09901","24h","gno",-2.717,2.717,FALSE
"EAST LYNN DAM","WV09901","24h","pe3",-4.818,4.818,FALSE
"EAST LYNN DAM","WV09901","24h","gpa",-11.543,11.543,FALSE
"EAST LYNN DAM","WV09901","72h","gev",-1.219,1.219,TRUE
"EAST LYNN DAM","WV09901","72h","gno",-1.622,1.622,TRUE
"EAST LYNN DAM","WV09901","72h","pe3",-3.076,3.076,FALSE
"EAST LYNN DAM","WV09901","72h","glo",4.228,4.228,FALSE
"EAST LYNN DAM","WV09901","72h","gpa",-13.055,13.055,FALSE
"SUCCESS DAM","CA10113","24h","glo",1.067,1.067,TRUE
"SUCCESS DAM","CA10113","24h","gev",-2.722,2.722,FALSE
"SUCCESS DAM","CA10113","24h","gno",-3.744,3.744,FALSE
"SUCCESS DAM","CA10113","24h","pe3",-5.792,5.792,FALSE
"SUCCESS DAM","CA10113","24h","gpa",-11.613,11.613,FALSE
"SUCCESS DAM","CA10113","72h","gev",-0.508,0.508,TRUE
"SUCCESS DAM","CA10113","72h","gno",-2.039,2.039,FALSE
"SUCCESS DAM","CA10113","72h","glo",2.662,2.662,FALSE
"SUCCESS DAM","CA10113","72h","pe3",-4.811,4.811,FALSE
"SUCCESS DAM","CA10113","72h","gpa",-8.49,8.49,FALSE
"LUDINGTON","MI00180","24h","gev",-1.338,1.338,TRUE
"LUDINGTON","MI00180","24h","glo",2.167,2.167,FALSE
"LUDINGTON","MI00180","24h","gno",-2.913,2.913,FALSE
"LUDINGTON","MI00180","24h","pe3",-5.786,5.786,FALSE
"LUDINGTON","MI00180","24h","gpa",-10.074,10.074,FALSE
"LUDINGTON","MI00180","72h","gev",-0.578,0.578,TRUE
"LUDINGTON","MI00180","72h","gno",-2.176,2.176,FALSE
"LUDINGTON","MI00180","72h","glo",3.575,3.575,FALSE
"LUDINGTON","MI00180","72h","pe3",-5.155,5.155,FALSE
"LUDINGTON","MI00180","72h","gpa",-10.717,10.717,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","24h","gno",0.331,0.331,TRUE
"MISSISSIPPI RIVER DAM 14","IA00006","24h","gev",1.697,1.697,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","24h","pe3",-2.41,2.41,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","24h","glo",6.799,6.799,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","24h","gpa",-10.265,10.265,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","72h","gev",0.198,0.198,TRUE
"MISSISSIPPI RIVER DAM 14","IA00006","72h","gno",-0.752,0.752,TRUE
"MISSISSIPPI RIVER DAM 14","IA00006","72h","pe3",-2.908,2.908,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","72h","glo",5.44,5.44,FALSE
"MISSISSIPPI RIVER DAM 14","IA00006","72h","gpa",-11.703,11.703,FALSE
"FRENCHMAN","CA00032","24h","gev",-1.113,1.113,TRUE
"FRENCHMAN","CA00032","24h","gno",-2.132,2.132,FALSE
"FRENCHMAN","CA00032","24h","glo",2.512,2.512,FALSE
"FRENCHMAN","CA00032","24h","pe3",-4.153,4.153,FALSE
"FRENCHMAN","CA00032","24h","gpa",-9.652,9.652,FALSE
"FRENCHMAN","CA00032","72h","gev",-1.292,1.292,TRUE
"FRENCHMAN","CA00032","72h","glo",1.969,1.969,FALSE
"FRENCHMAN","CA00032","72h","gno",-2.455,2.455,FALSE
"FRENCHMAN","CA00032","72h","pe3",-4.65,4.65,FALSE
"FRENCHMAN","CA00032","72h","gpa",-9.178,9.178,FALSE
"GIBBONS CREEK DAM","TX04634","24h","gev",-0.994,0.994,TRUE
"GIBBONS CREEK DAM","TX04634","24h","glo",2.034,2.034,FALSE
"GIBBONS CREEK DAM","TX04634","24h","gno",-2.714,2.714,FALSE
"GIBBONS CREEK DAM","TX04634","24h","pe3",-5.78,5.78,FALSE
"GIBBONS CREEK DAM","TX04634","24h","gpa",-8.818,8.818,FALSE
"GIBBONS CREEK DAM","TX04634","72h","glo",0.574,0.574,TRUE
"GIBBONS CREEK DAM","TX04634","72h","gev",-2.112,2.112,FALSE
"GIBBONS CREEK DAM","TX04634","72h","gno",-3.854,3.854,FALSE
"GIBBONS CREEK DAM","TX04634","72h","pe3",-6.93,6.93,FALSE
"GIBBONS CREEK DAM","TX04634","72h","gpa",-9.213,9.213,FALSE
"ROANOKE RAPIDS","NC00827","24h","gev",0.965,0.965,TRUE
"ROANOKE RAPIDS","NC00827","24h","gno",-1.058,1.058,TRUE
"ROANOKE RAPIDS","NC00827","24h","glo",4.134,4.134,FALSE
"ROANOKE RAPIDS","NC00827","24h","pe3",-4.635,4.635,FALSE
"ROANOKE RAPIDS","NC00827","24h","gpa",-7.388,7.388,FALSE
"ROANOKE RAPIDS","NC00827","72h","gno",-0.475,0.475,TRUE
"ROANOKE RAPIDS","NC00827","72h","gev",1.151,1.151,TRUE
"ROANOKE RAPIDS","NC00827","72h","pe3",-3.462,3.462,FALSE
"ROANOKE RAPIDS","NC00827","72h","glo",4.959,4.959,FALSE
"ROANOKE RAPIDS","NC00827","72h","gpa",-8.272,8.272,FALSE
"SCOTT","CA00398","24h","gev",-2.007,2.007,FALSE
"SCOTT","CA00398","24h","gno",-2.614,2.614,FALSE
"SCOTT","CA00398","24h","glo",2.868,2.868,FALSE
"SCOTT","CA00398","24h","pe3",-4.237,4.237,FALSE
"SCOTT","CA00398","24h","gpa",-12.826,12.826,FALSE
"SCOTT","CA00398","72h","gev",-1.622,1.622,TRUE
"SCOTT","CA00398","72h","gno",-1.985,1.985,FALSE
"SCOTT","CA00398","72h","pe3",-3.372,3.372,FALSE
"SCOTT","CA00398","72h","glo",3.732,3.732,FALSE
"SCOTT","CA00398","72h","gpa",-13.225,13.225,FALSE
"ERROL","NH00161","24h","gev",-1.534,1.534,TRUE
"ERROL","NH00161","24h","glo",2.016,2.016,FALSE
"ERROL","NH00161","24h","gno",-2.549,2.549,FALSE
"ERROL","NH00161","24h","pe3",-4.555,4.555,FALSE
"ERROL","NH00161","24h","gpa",-9.911,9.911,FALSE
"ERROL","NH00161","72h","gno",0.425,0.425,TRUE
"ERROL","NH00161","72h","gev",1.217,1.217,TRUE
"ERROL","NH00161","72h","pe3",-1.398,1.398,TRUE
"ERROL","NH00161","72h","glo",5.748,5.748,FALSE
"ERROL","NH00161","72h","gpa",-9.043,9.043,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","24h","pe3",-0.168,0.168,TRUE
"MISSISSIPPI RIVER DAM 22","MO10305","24h","gno",2.514,2.514,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","24h","gev",3.788,3.788,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","24h","gpa",-9.257,9.257,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","24h","glo",9.438,9.438,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","72h","gno",0.525,0.525,TRUE
"MISSISSIPPI RIVER DAM 22","MO10305","72h","gev",1.583,1.583,TRUE
"MISSISSIPPI RIVER DAM 22","MO10305","72h","pe3",-1.804,1.804,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","72h","glo",6.948,6.948,FALSE
"MISSISSIPPI RIVER DAM 22","MO10305","72h","gpa",-10.672,10.672,FALSE
"LAKE STRIKER DAM","TX03549","24h","gev",-0.641,0.641,TRUE
"LAKE STRIKER DAM","TX03549","24h","gno",-2.05,2.05,FALSE
"LAKE STRIKER DAM","TX03549","24h","glo",3.029,3.029,FALSE
"LAKE STRIKER DAM","TX03549","24h","pe3",-4.676,4.676,FALSE
"LAKE STRIKER DAM","TX03549","24h","gpa",-9.598,9.598,FALSE
"LAKE STRIKER DAM","TX03549","72h","glo",0.795,0.795,TRUE
"LAKE STRIKER DAM","TX03549","72h","gev",-2.467,2.467,FALSE
"LAKE STRIKER DAM","TX03549","72h","gno",-3.77,3.77,FALSE
"LAKE STRIKER DAM","TX03549","72h","pe3",-6.183,6.183,FALSE
"LAKE STRIKER DAM","TX03549","72h","gpa",-10.467,10.467,FALSE
"CHICKASHA LAKE","OK02562","24h","gev",-1.176,1.176,TRUE
"CHICKASHA LAKE","OK02562","24h","gno",-2.435,2.435,FALSE
"CHICKASHA LAKE","OK02562","24h","glo",3.081,3.081,FALSE
"CHICKASHA LAKE","OK02562","24h","pe3",-4.902,4.902,FALSE
"CHICKASHA LAKE","OK02562","24h","gpa",-11.257,11.257,FALSE
"CHICKASHA LAKE","OK02562","72h","gev",-1.805,1.805,FALSE
"CHICKASHA LAKE","OK02562","72h","glo",2.022,2.022,FALSE
"CHICKASHA LAKE","OK02562","72h","gno",-3.202,3.202,FALSE
"CHICKASHA LAKE","OK02562","72h","pe3",-5.828,5.828,FALSE
"CHICKASHA LAKE","OK02562","72h","gpa",-11.086,11.086,FALSE
"BRIONES","CA00172","24h","gev",-0.417,0.417,TRUE
"BRIONES","CA00172","24h","gno",-1.921,1.921,FALSE
"BRIONES","CA00172","24h","glo",3.484,3.484,FALSE
"BRIONES","CA00172","24h","pe3",-4.723,4.723,FALSE
"BRIONES","CA00172","24h","gpa",-9.94,9.94,FALSE
"BRIONES","CA00172","72h","gno",0.331,0.331,TRUE
"BRIONES","CA00172","72h","gev",1.334,1.334,TRUE
"BRIONES","CA00172","72h","pe3",-1.862,1.862,FALSE
"BRIONES","CA00172","72h","glo",6.332,6.332,FALSE
"BRIONES","CA00172","72h","gpa",-10.098,10.098,FALSE
"BRASFIELD DAM","VA04101","24h","gev",-0.07,0.07,TRUE
"BRASFIELD DAM","VA04101","24h","gno",-1.846,1.846,FALSE
"BRASFIELD DAM","VA04101","24h","glo",2.615,2.615,FALSE
"BRASFIELD DAM","VA04101","24h","pe3",-4.981,4.981,FALSE
"BRASFIELD DAM","VA04101","24h","gpa",-7.193,7.193,FALSE
"BRASFIELD DAM","VA04101","72h","gev",0.523,0.523,TRUE
"BRASFIELD DAM","VA04101","72h","gno",-1.038,1.038,TRUE
"BRASFIELD DAM","VA04101","72h","glo",3.722,3.722,FALSE
"BRASFIELD DAM","VA04101","72h","pe3",-3.86,3.86,FALSE
"BRASFIELD DAM","VA04101","72h","gpa",-7.545,7.545,FALSE
"SANDY LAKE DAM & LOCK","MN00583","24h","glo",0.92,0.92,TRUE
"SANDY LAKE DAM & LOCK","MN00583","24h","gev",-2.735,2.735,FALSE
"SANDY LAKE DAM & LOCK","MN00583","24h","gno",-4.099,4.099,FALSE
"SANDY LAKE DAM & LOCK","MN00583","24h","pe3",-6.653,6.653,FALSE
"SANDY LAKE DAM & LOCK","MN00583","24h","gpa",-11.623,11.623,FALSE
"SANDY LAKE DAM & LOCK","MN00583","72h","glo",1.57,1.57,TRUE
"SANDY LAKE DAM & LOCK","MN00583","72h","gev",-2.52,2.52,FALSE
"SANDY LAKE DAM & LOCK","MN00583","72h","gno",-3.693,3.693,FALSE
"SANDY LAKE DAM & LOCK","MN00583","72h","pe3",-6.009,6.009,FALSE
"SANDY LAKE DAM & LOCK","MN00583","72h","gpa",-12.174,12.174,FALSE
"OAK CREEK DAM","TX03516","24h","gno",-0.727,0.727,TRUE
"OAK CREEK DAM","TX03516","24h","gev",0.772,0.772,TRUE
"OAK CREEK DAM","TX03516","24h","pe3",-3.528,3.528,FALSE
"OAK CREEK DAM","TX03516","24h","glo",4.718,4.718,FALSE
"OAK CREEK DAM","TX03516","24h","gpa",-8.844,8.844,FALSE
"OAK CREEK DAM","TX03516","72h","gno",-0.235,0.235,TRUE
"OAK CREEK DAM","TX03516","72h","gev",1.134,1.134,TRUE
"OAK CREEK DAM","TX03516","72h","pe3",-2.856,2.856,FALSE
"OAK CREEK DAM","TX03516","72h","glo",5.285,5.285,FALSE
"OAK CREEK DAM","TX03516","72h","gpa",-8.812,8.812,FALSE
"OCOEE NO. 1","TN13905","24h","gev",-0.078,0.078,TRUE
"OCOEE NO. 1","TN13905","24h","gno",-1.107,1.107,TRUE
"OCOEE NO. 1","TN13905","24h","pe3",-3.287,3.287,FALSE
"OCOEE NO. 1","TN13905","24h","glo",4.563,4.563,FALSE
"OCOEE NO. 1","TN13905","24h","gpa",-10.776,10.776,FALSE
"OCOEE NO. 1","TN13905","72h","pe3",-0.195,0.195,TRUE
"OCOEE NO. 1","TN13905","72h","gno",1.519,1.519,TRUE
"OCOEE NO. 1","TN13905","72h","gev",2.057,2.057,FALSE
"OCOEE NO. 1","TN13905","72h","glo",8.002,8.002,FALSE
"OCOEE NO. 1","TN13905","72h","gpa",-10.952,10.952,FALSE
"NELSON DIKE DA","MT00574","24h","gev",-0.945,0.945,TRUE
"NELSON DIKE DA","MT00574","24h","gno",-2.049,2.049,FALSE
"NELSON DIKE DA","MT00574","24h","glo",2.503,2.503,FALSE
"NELSON DIKE DA","MT00574","24h","pe3",-4.175,4.175,FALSE
"NELSON DIKE DA","MT00574","24h","gpa",-9.181,9.181,FALSE
"NELSON DIKE DA","MT00574","72h","gev",-0.287,0.287,TRUE
"NELSON DIKE DA","MT00574","72h","gno",-1.347,1.347,TRUE
"NELSON DIKE DA","MT00574","72h","glo",3.4,3.4,FALSE
"NELSON DIKE DA","MT00574","72h","pe3",-3.437,3.437,FALSE
"NELSON DIKE DA","MT00574","72h","gpa",-8.993,8.993,FALSE
"WINFIELD L & D","WV07903","24h","gev",-1.953,1.953,FALSE
"WINFIELD L & D","WV07903","24h","glo",2.478,2.478,FALSE
"WINFIELD L & D","WV07903","24h","gno",-2.804,2.804,FALSE
"WINFIELD L & D","WV07903","24h","pe3",-4.695,4.695,FALSE
"WINFIELD L & D","WV07903","24h","gpa",-12.055,12.055,FALSE
"WINFIELD L & D","WV07903","72h","gev",-2.477,2.477,FALSE
"WINFIELD L & D","WV07903","72h","gno",-2.727,2.727,FALSE
"WINFIELD L & D","WV07903","72h","glo",2.844,2.844,FALSE
"WINFIELD L & D","WV07903","72h","pe3",-3.97,3.97,FALSE
"WINFIELD L & D","WV07903","72h","gpa",-13.9,13.9,FALSE
"UMBARGER DAM","TX00026","24h","gev",-1.19,1.19,TRUE
"UMBARGER DAM","TX00026","24h","gno",-2.322,2.322,FALSE
"UMBARGER DAM","TX00026","24h","glo",3.236,3.236,FALSE
"UMBARGER DAM","TX00026","24h","pe3",-4.622,4.622,FALSE
"UMBARGER DAM","TX00026","24h","gpa",-11.523,11.523,FALSE
"UMBARGER DAM","TX00026","72h","gev",-0.776,0.776,TRUE
"UMBARGER DAM","TX00026","72h","gno",-1.884,1.884,FALSE
"UMBARGER DAM","TX00026","72h","glo",3.666,3.666,FALSE
"UMBARGER DAM","TX00026","72h","pe3",-4.149,4.149,FALSE
"UMBARGER DAM","TX00026","72h","gpa",-11.122,11.122,FALSE
"BEAR CREEK","AL05901","24h","gno",-0.497,0.497,TRUE
"BEAR CREEK","AL05901","24h","gev",0.604,0.604,TRUE
"BEAR CREEK","AL05901","24h","pe3",-2.67,2.67,FALSE
"BEAR CREEK","AL05901","24h","glo",4.449,4.449,FALSE
"BEAR CREEK","AL05901","24h","gpa",-8.471,8.471,FALSE
"BEAR CREEK","AL05901","72h","gev",-0.6,0.6,TRUE
"BEAR CREEK","AL05901","72h","gno",-1.5,1.5,TRUE
"BEAR CREEK","AL05901","72h","glo",3.3,3.3,FALSE
"BEAR CREEK","AL05901","72h","pe3",-3.381,3.381,FALSE
"BEAR CREEK","AL05901","72h","gpa",-9.622,9.622,FALSE
"MERRITT DAM","NE01074","24h","gev",-1.571,1.571,TRUE
"MERRITT DAM","NE01074","24h","gno",-2.313,2.313,FALSE
"MERRITT DAM","NE01074","24h","glo",2.499,2.499,FALSE
"MERRITT DAM","NE01074","24h","pe3",-3.994,3.994,FALSE
"MERRITT DAM","NE01074","24h","gpa",-10.812,10.812,FALSE
"MERRITT DAM","NE01074","72h","gev",-0.535,0.535,TRUE
"MERRITT DAM","NE01074","72h","gno",-1.11,1.11,TRUE
"MERRITT DAM","NE01074","72h","pe3",-2.663,2.663,FALSE
"MERRITT DAM","NE01074","72h","glo",4.174,4.174,FALSE
"MERRITT DAM","NE01074","72h","gpa",-10.976,10.976,FALSE
"RUSH LAKE","MN00211","24h","gev",-1.693,1.693,FALSE
"RUSH LAKE","MN00211","24h","glo",2.498,2.498,FALSE
"RUSH LAKE","MN00211","24h","gno",-3.131,3.131,FALSE
"RUSH LAKE","MN00211","24h","pe3",-5.863,5.863,FALSE
"RUSH LAKE","MN00211","24h","gpa",-11.781,11.781,FALSE
"RUSH LAKE","MN00211","72h","glo",1.808,1.808,FALSE
"RUSH LAKE","MN00211","72h","gev",-2.72,2.72,FALSE
"RUSH LAKE","MN00211","72h","gno",-4.047,4.047,FALSE
"RUSH LAKE","MN00211","72h","pe3",-6.652,6.652,FALSE
"RUSH LAKE","MN00211","72h","gpa",-13.433,13.433,FALSE
"OXY-2-8","FL00718","24h","gev",-0.736,0.736,TRUE
"OXY-2-8","FL00718","24h","gno",-1.951,1.951,FALSE
"OXY-2-8","FL00718","24h","glo",3.224,3.224,FALSE
"OXY-2-8","FL00718","24h","pe3",-4.314,4.314,FALSE
"OXY-2-8","FL00718","24h","gpa",-10.15,10.15,FALSE
"OXY-2-8","FL00718","72h","gev",-0.556,0.556,TRUE
"OXY-2-8","FL00718","72h","gno",-1.963,1.963,FALSE
"OXY-2-8","FL00718","72h","glo",3.197,3.197,FALSE
"OXY-2-8","FL00718","72h","pe3",-4.597,4.597,FALSE
"OXY-2-8","FL00718","72h","gpa",-9.688,9.688,FALSE
"INDIAN POND","ME00090","24h","gno",0.297,0.297,TRUE
"INDIAN POND","ME00090","24h","gev",1.357,1.357,TRUE
"INDIAN POND","ME00090","24h","pe3",-1.879,1.879,FALSE
"INDIAN POND","ME00090","24h","glo",5.661,5.661,FALSE
"INDIAN POND","ME00090","24h","gpa",-8.656,8.656,FALSE
"INDIAN POND","ME00090","72h","gev",-0.13,0.13,TRUE
"INDIAN POND","ME00090","72h","gno",-0.843,0.843,TRUE
"INDIAN POND","ME00090","72h","pe3",-2.596,2.596,FALSE
"INDIAN POND","ME00090","72h","glo",4.65,4.65,FALSE
"INDIAN POND","ME00090","72h","gpa",-10.846,10.846,FALSE
