"site","site_id","duration","dist","T","growth_factor","depth_mm"
"GREEN SWAMP #1 DAM","NJ00209","24h","PE3",10000,3.69,324.3
"GREEN SWAMP #1 DAM","NJ00209","24h","GNO",10000,4.5381,398.84
"GREEN SWAMP #1 DAM","NJ00209","24h","GEV",10000,5.2197,458.74
"GREEN SWAMP #1 DAM","NJ00209","24h","GLO",10000,7.4996,659.12
"GREEN SWAMP #1 DAM","NJ00209","72h","GPA",10000,2.4865,264.44
"GREEN SWAMP #1 DAM","NJ00209","72h","PE3",10000,3.4803,370.14
"GREEN SWAMP #1 DAM","NJ00209","72h","GNO",10000,4.0843,434.37
"GREEN SWAMP #1 DAM","NJ00209","72h","GEV",10000,4.4333,471.49
"GREEN SWAMP #1 DAM","NJ00209","72h","GLO",10000,6.4723,688.34
"EARTHQUAKE LAKE","MT00882","24h","GPA",10000,2.2143,77.35
"EARTHQUAKE LAKE","MT00882","24h","PE3",10000,3.2033,111.89
"EARTHQUAKE LAKE","MT00882","24h","GNO",10000,3.6277,126.72
"EARTHQUAKE LAKE","MT00882","24h","GEV",10000,3.7717,131.74
"EARTHQUAKE LAKE","MT00882","24h","GLO",10000,5.5319,193.23
"EARTHQUAKE LAKE","MT00882","72h","GPA",10000,1.9601,102.71
"EARTHQUAKE LAKE","MT00882","72h","PE3",10000,2.8687,150.33
"EARTHQUAKE LAKE","MT00882","72h","GNO",10000,3.144,164.75
"EARTHQUAKE LAKE","MT00882","72h","GEV",10000,3.1468,164.9
"EARTHQUAKE LAKE","MT00882","72h","GLO",10000,4.5933,240.7
"JOHN C. STENNIS","MS03056","24h","GPA",10000,2.3611,245.69
"JOHN C. STENNIS","MS03056","24h","PE3",10000,3.3498,348.57
"JOHN C. STENNIS","MS03056","24h","GNO",10000,3.8741,403.12
"JOHN C. STENNIS","MS03056","24h","GEV",10000,4.1327,430.03
"JOHN C. STENNIS","MS03056","24h","GLO",10000,6.044,628.91
"JOHN C. STENNIS","MS03056","72h","GPA",10000,2.1385,280.26
"JOHN C. STENNIS","MS03056","72h","PE3",10000,3.1364,411.04
"JOHN C. STENNIS","MS03056","72h","GNO",10000,3.5023,459
"JOHN C. STENNIS","MS03056","72h","GEV",10000,3.577,468.78
"JOHN C. STENNIS","MS03056","72h","GLO",10000,5.2599,689.34
"OKATIBBEE DAM","MS01491","24h","GPA",10000,2.3276,245.96
"OKATIBBEE DAM","MS01491","24h","PE3",10000,3.2926,347.93
"OKATIBBEE DAM","MS01491","24h","GNO",10000,3.8037,401.94
"OKATIBBEE DAM","MS01491","24h","GEV",10000,4.0555,428.54
"OKATIBBEE DAM","MS01491","24h","GLO",10000,5.92,625.57
"OKATIBBEE DAM","MS01491","72h","GPA",10000,2.0532,267.53
"OKATIBBEE DAM","MS01491","72h","PE3",10000,3.0084,391.99
"OKATIBBEE DAM","MS01491","72h","GNO",10000,3.3315,434.09
"OKATIBBEE DAM","MS01491","72h","GEV",10000,3.3723,439.41
"OKATIBBEE DAM","MS01491","72h","GLO",10000,4.9428,644.04
"SQUA PAN","ME00234","24h","GPA",10000,2.16,128.33
"SQUA PAN","ME00234","24h","PE3",10000,3.1164,185.14
"SQUA PAN","ME00234","24h","GNO",10000,3.5167,208.92
"SQUA PAN","ME00234","24h","GEV",10000,3.6446,216.52
"SQUA PAN","ME00234","24h","GLO",10000,5.3317,316.75
"SQUA PAN","ME00234","72h","GPA",10000,2.064,151.76
"SQUA PAN","ME00234","72h","PE3",10000,3.0085,221.21
"SQUA PAN","ME00234","72h","GNO",10000,3.3448,245.94
"SQUA PAN","ME00234","72h","GEV",10000,3.4042,250.3
"SQUA PAN","ME00234","72h","GLO",10000,4.9822,366.33
"JAMES W. TRIMBLE LOCK & DAM","AR00163","24h","GPA",10000,2.1947,221.49
"JAMES W. TRIMBLE LOCK & DAM","AR00163","24h","PE3",10000,3.1677,319.7
"JAMES W. TRIMBLE LOCK & DAM","AR00163","24h","GNO",10000,3.5852,361.82
"JAMES W. TRIMBLE LOCK & DAM","AR00163","24h","GEV",10000,3.7268,376.11
"JAMES W. TRIMBLE LOCK & DAM","AR00163","24h","GLO",10000,5.4586,550.89
"JAMES W. TRIMBLE LOCK & DAM","AR00163","72h","GPA",10000,2.3654,307.32
"JAMES W. TRIMBLE LOCK & DAM","AR00163","72h","PE3",10000,3.3758,438.59
"JAMES W. TRIMBLE LOCK & DAM","AR00163","72h","GNO",10000,3.8946,505.99
"JAMES W. TRIMBLE LOCK & DAM","AR00163","72h","GEV",10000,4.1393,537.79
"JAMES W. TRIMBLE LOCK & DAM","AR00163","72h","GLO",10000,6.0666,788.19
"TURLOCK LAKE","CA00279","24h","GPA",10000,2.2849,127.72
"TURLOCK LAKE","CA00279","24h","PE3",10000,3.3364,186.49
"TURLOCK LAKE","CA00279","24h","GNO",10000,3.7832,211.47
"TURLOCK LAKE","CA00279","24h","GEV",10000,3.9313,219.75
"TURLOCK LAKE","CA00279","24h","GLO",10000,5.7963,323.99
"TURLOCK LAKE","CA00279","72h","GPA",10000,2.2116,175.5
"TURLOCK LAKE","CA00279","72h","PE3",10000,3.3461,265.53
"TURLOCK LAKE","CA00279","72h","GNO",10000,3.6998,293.6
"TURLOCK LAKE","CA00279","72h","GEV",10000,3.7146,294.77
"TURLOCK LAKE","CA00279","72h","GLO",10000,5.5354,439.26
"JOHNSON NO. 1 PLANT","NE01025","24h","GPA",10000,2.4405,164.37
"JOHNSON NO. 1 PLANT","NE01025","24h","PE3",10000,3.5342,238.03
"JOHNSON NO. 1 PLANT","NE01025","24h","GNO",10000,4.0706,274.15
"JOHNSON NO. 1 PLANT","NE01025","24h","GEV",10000,4.3066,290.04
"JOHNSON NO. 1 PLANT","NE01025","24h","GLO",10000,6.3546,427.97
"JOHNSON NO. 1 PLANT","NE01025","72h","GPA",10000,2.177,173.04
"JOHNSON NO. 1 PLANT","NE01025","72h","PE3",10000,3.2522,258.51
"JOHNSON NO. 1 PLANT","NE01025","72h","GNO",10000,3.6094,286.9
"JOHNSON NO. 1 PLANT","NE01025","72h","GEV",10000,3.6482,289.98
"JOHNSON NO. 1 PLANT","NE01025","72h","GLO",10000,5.4064,429.74
"NETT LAKE","MN00006","24h","GPA",10000,2.6021,157.9
"NETT LAKE","MN00006","24h","PE3",10000,3.6721,222.84
"NETT LAKE","MN00006","24h","GNO",10000,4.3235,262.36
"NETT LAKE","MN00006","24h","GEV",10000,4.7006,285.24
"NETT LAKE","MN00006","24h","GLO",10000,6.8976,418.56
"NETT LAKE","MN00006","72h","GPA",10000,2.4679,177.58
"NETT LAKE","MN00006","72h","PE3",10000,3.499,251.76
"NETT LAKE","MN00006","72h","GNO",10000,4.0776,293.4
"NETT LAKE","MN00006","72h","GEV",10000,4.3841,315.45
"NETT LAKE","MN00006","72h","GLO",10000,6.4259,462.36
"CERRILLOS DAM","PR82201","24h","GPA",10000,4.7752,622
"CERRILLOS DAM","PR82201","24h","PE3",10000,5.2213,680.1
"CERRILLOS DAM","PR82201","24h","GNO",10000,7.2235,940.9
"CERRILLOS DAM","PR82201","24h","GEV",10000,9.4494,1230.83
"CERRILLOS DAM","PR82201","24h","GLO",10000,13.1615,1714.36
"CERRILLOS DAM","PR82201","72h","GPA",10000,4.1834,730.69
"CERRILLOS DAM","PR82201","72h","PE3",10000,4.8994,855.75
"CERRILLOS DAM","PR82201","72h","GNO",10000,6.544,1143.01
"CERRILLOS DAM","PR82201","72h","GEV",10000,8.2339,1438.17
"CERRILLOS DAM","PR82201","72h","GLO",10000,11.6351,2032.24
"HENRYS LAKE","ID00008","24h","GPA",10000,2.2041,74.05
"HENRYS LAKE","ID00008","24h","PE3",10000,3.1791,106.81
"HENRYS LAKE","ID00008","24h","GNO",10000,3.6023,121.02
"HENRYS LAKE","ID00008","24h","GEV",10000,3.7497,125.98
"HENRYS LAKE","ID00008","24h","GLO",10000,5.4924,184.52
"HENRYS LAKE","ID00008","72h","GPA",10000,1.9251,98.77
"HENRYS LAKE","ID00008","72h","PE3",10000,2.8094,144.14
"HENRYS LAKE","ID00008","72h","GEV",10000,3.0646,157.24
"HENRYS LAKE","ID00008","72h","GNO",10000,3.07,157.51
"HENRYS LAKE","ID00008","72h","GLO",10000,4.4616,228.91
"A.I.SELDEN","AL01429","24h","GPA",10000,2.4132,250.69
"A.I.SELDEN","AL01429","24h","PE3",10000,3.3724,350.34
"A.I.SELDEN","AL01429","24h","GNO",10000,3.9415,409.46
"A.I.SELDEN","AL01429","24h","GEV",10000,4.2623,442.78
"A.I.SELDEN","AL01429","24h","GLO",10000,6.2091,645.02
"A.I.SELDEN","AL01429","72h","GPA",10000,2.2613,290.48
"A.I.SELDEN","AL01429","72h","PE3",10000,3.1988,410.91
"A.I.SELDEN","AL01429","72h","GNO",10000,3.6765,472.26
"A.I.SELDEN","AL01429","72h","GEV",10000,3.8992,500.88
"A.I.SELDEN","AL01429","72h","GLO",10000,5.6818,729.86
"EAST SIDNEY DAM","NY01211","24h","GPA",10000,2.5687,172.25
"EAST SIDNEY DAM","NY01211","24h","PE3",10000,3.4813,233.44
"EAST SIDNEY DAM","NY01211","24h","GNO",10000,4.1636,279.2
"EAST SIDNEY DAM","NY01211","24h","GEV",10000,4.6331,310.69
"EAST SIDNEY DAM","NY01211","24h","GLO",10000,6.7031,449.49
"EAST SIDNEY DAM","NY01211","72h","GPA",10000,2.4608,204
"EAST SIDNEY DAM","NY01211","72h","PE3",10000,3.3759,279.86
"EAST SIDNEY DAM","NY01211","72h","GNO",10000,3.9904,330.8
"EAST SIDNEY DAM","NY01211","72h","GEV",10000,4.3797,363.07
"EAST SIDNEY DAM","NY01211","72h","GLO",10000,6.3472,526.18
"EAST CANYON","UT10119","24h","GPA",10000,1.9184,84.87
"EAST CANYON","UT10119","24h","PE3",10000,2.8004,123.89
"EAST CANYON","UT10119","24h","GEV",10000,3.0477,134.83
"EAST CANYON","UT10119","24h","GNO",10000,3.0569,135.24
"EAST CANYON","UT10119","24h","GLO",10000,4.436,196.26
"EAST CANYON","UT10119","72h","GPA",10000,1.8248,110.66
"EAST CANYON","UT10119","72h","PE3",10000,2.6992,163.68
"EAST CANYON","UT10119","72h","GEV",10000,2.7922,169.32
"EAST CANYON","UT10119","72h","GNO",10000,2.8816,174.74
"EAST CANYON","UT10119","72h","GLO",10000,4.0632,246.39
"TAPPS LAKE DIKE NO. 4","WA00296","24h","GPA",10000,2.1365,164.5
"TAPPS LAKE DIKE NO. 4","WA00296","24h","PE3",10000,3.0689,236.3
"TAPPS LAKE DIKE NO. 4","WA00296","24h","GNO",10000,3.4631,266.65
"TAPPS LAKE DIKE NO. 4","WA00296","24h","GEV",10000,3.592,276.58
"TAPPS LAKE DIKE NO. 4","WA00296","24h","GLO",10000,5.2427,403.68
"TAPPS LAKE DIKE NO. 4","WA00296","72h","GPA",10000,1.9044,233.46
"TAPPS LAKE DIKE NO. 4","WA00296","72h","PE3",10000,2.7891,341.91
"TAPPS LAKE DIKE NO. 4","WA00296","72h","GEV",10000,3.0086,368.82
"TAPPS LAKE DIKE NO. 4","WA00296","72h","GNO",10000,3.0329,371.8
"TAPPS LAKE DIKE NO. 4","WA00296","72h","GLO",10000,4.3814,537.11
"TULE LAKE","CA00956","24h","GPA",10000,2.2889,111.26
"TULE LAKE","CA00956","24h","PE3",10000,3.3008,160.44
"TULE LAKE","CA00956","24h","GNO",10000,3.7672,183.11
"TULE LAKE","CA00956","24h","GEV",10000,3.9513,192.06
"TULE LAKE","CA00956","24h","GLO",10000,5.8009,281.96
"TULE LAKE","CA00956","72h","GPA",10000,2.5656,187.64
"TULE LAKE","CA00956","72h","PE3",10000,3.6505,266.98
"TULE LAKE","CA00956","72h","GNO",10000,4.273,312.51
"TULE LAKE","CA00956","72h","GEV",10000,4.6114,337.26
"TULE LAKE","CA00956","72h","GLO",10000,6.7808,495.92
"OXBOW","ID00057","24h","GPA",10000,2.1032,81.26
"OXBOW","ID00057","24h","PE3",10000,2.9981,115.83
"OXBOW","ID00057","24h","GNO",10000,3.3851,130.78
"OXBOW","ID00057","24h","GEV",10000,3.5189,135.95
"OXBOW","ID00057","24h","GLO",10000,5.1164,197.67
"OXBOW","ID00057","72h","GPA",10000,2.0883,116.11
"OXBOW","ID00057","72h","PE3",10000,2.9843,165.92
"OXBOW","ID00057","72h","GNO",10000,3.3604,186.83
"OXBOW","ID00057","72h","GEV",10000,3.4814,193.56
"OXBOW","ID00057","72h","GLO",10000,5.0636,281.53
"AMON G CARTER DAM","TX00699","24h","GPA",10000,2.6934,248.58
"AMON G CARTER DAM","TX00699","24h","PE3",10000,3.7172,343.06
"AMON G CARTER DAM","TX00699","24h","GNO",10000,4.4416,409.92
"AMON G CARTER DAM","TX00699","24h","GEV",10000,4.9202,454.09
"AMON G CARTER DAM","TX00699","24h","GLO",10000,7.1786,662.51
"AMON G CARTER DAM","TX00699","72h","GPA",10000,2.4398,278.03
"AMON G CARTER DAM","TX00699","72h","PE3",10000,3.5244,401.63
"AMON G CARTER DAM","TX00699","72h","GNO",10000,4.0639,463.11
"AMON G CARTER DAM","TX00699","72h","GEV",10000,4.3066,490.77
"AMON G CARTER DAM","TX00699","72h","GLO",10000,6.349,723.52
"MISSISSIPPI RIVER DAM 20","MO10303","24h","GPA",10000,2.2743,182.86
"MISSISSIPPI RIVER DAM 20","MO10303","24h","PE3",10000,3.3063,265.84
"MISSISSIPPI RIVER DAM 20","MO10303","24h","GNO",10000,3.7541,301.85
"MISSISSIPPI RIVER DAM 20","MO10303","24h","GEV",10000,3.9101,314.39
"MISSISSIPPI RIVER DAM 20","MO10303","24h","GLO",10000,5.7545,462.68
"MISSISSIPPI RIVER DAM 20","MO10303","72h","GPA",10000,2.1678,213.19
"MISSISSIPPI RIVER DAM 20","MO10303","72h","PE3",10000,3.2024,314.94
"MISSISSIPPI RIVER DAM 20","MO10303","72h","GNO",10000,3.5726,351.34
"MISSISSIPPI RIVER DAM 20","MO10303","72h","GEV",10000,3.6397,357.94
"MISSISSIPPI RIVER DAM 20","MO10303","72h","GLO",10000,5.3708,528.18
"IRON GATE","CA00325","24h","GPA",10000,2.1852,124.15
"IRON GATE","CA00325","24h","PE3",10000,3.2822,186.48
"IRON GATE","CA00325","24h","GNO",10000,3.6347,206.5
"IRON GATE","CA00325","24h","GEV",10000,3.6607,207.98
"IRON GATE","CA00325","24h","GLO",10000,5.4369,308.89
"IRON GATE","CA00325","72h","GPA",10000,2.3059,198.48
"IRON GATE","CA00325","72h","PE3",10000,3.4858,300.03
"IRON GATE","CA00325","72h","GNO",10000,3.8886,334.71
"IRON GATE","CA00325","72h","GEV",10000,3.9433,339.41
"IRON GATE","CA00325","72h","GLO",10000,5.8888,506.86
"HOWELL HEFLIN LOCK AND DAM","AL01980","24h","GPA",10000,2.3985,247.47
"HOWELL HEFLIN LOCK AND DAM","AL01980","24h","PE3",10000,3.358,346.47
"HOWELL HEFLIN LOCK AND DAM","AL01980","24h","GNO",10000,3.9175,404.2
"HOWELL HEFLIN LOCK AND DAM","AL01980","24h","GEV",10000,4.2271,436.15
"HOWELL HEFLIN LOCK AND DAM","AL01980","24h","GLO",10000,6.1595,635.53
"HOWELL HEFLIN LOCK AND DAM","AL01980","72h","GPA",10000,2.1559,275.2
"HOWELL HEFLIN LOCK AND DAM","AL01980","72h","PE3",10000,3.1162,397.77
"HOWELL HEFLIN LOCK AND DAM","AL01980","72h","GNO",10000,3.5119,448.28
"HOWELL HEFLIN LOCK AND DAM","AL01980","72h","GEV",10000,3.6332,463.76
"HOWELL HEFLIN LOCK AND DAM","AL01980","72h","GLO",10000,5.3178,678.79
"HAIWEE","CA00082","24h","GPA",10000,2.7192,151.14
"HAIWEE","CA00082","24h","PE3",10000,3.9385,218.9
"HAIWEE","CA00082","24h","GNO",10000,4.6118,256.33
"HAIWEE","CA00082","24h","GEV",10000,4.9617,275.77
"HAIWEE","CA00082","24h","GLO",10000,7.3595,409.04
"HAIWEE","CA00082","72h","GPA",10000,3.2536,259.52
"HAIWEE","CA00082","72h","PE3",10000,4.5896,366.09
"HAIWEE","CA00082","72h","GNO",10000,5.562,443.65
"HAIWEE","CA00082","72h","GEV",10000,6.2182,495.99
"HAIWEE","CA00082","72h","GLO",10000,9.2074,734.42
"MORMON FLAT","AZ10313","24h","GPA",10000,2.3325,103.53
"MORMON FLAT","AZ10313","24h","PE3",10000,3.5114,155.85
"MORMON FLAT","AZ10313","24h","GNO",10000,3.9345,174.63
"MORMON FLAT","AZ10313","24h","GEV",10000,4.0124,178.09
"MORMON FLAT","AZ10313","24h","GLO",10000,5.9869,265.73
"MORMON FLAT","AZ10313","72h","GPA",10000,2.7951,162.62
"MORMON FLAT","AZ10313","72h","PE3",10000,4.0068,233.12
"MORMON FLAT","AZ10313","72h","GNO",10000,4.7321,275.32
"MORMON FLAT","AZ10313","72h","GEV",10000,5.1447,299.33
"MORMON FLAT","AZ10313","72h","GLO",10000,7.6138,442.98
"MONTGOMERY LOCKS AND DAM","PA00128","24h","GPA",10000,2.4359,147.92
"MONTGOMERY LOCKS AND DAM","PA00128","24h","PE3",10000,3.3237,201.84
"MONTGOMERY LOCKS AND DAM","PA00128","24h","GNO",10000,3.9316,238.75
"MONTGOMERY LOCKS AND DAM","PA00128","24h","GEV",10000,4.3229,262.51
"MONTGOMERY LOCKS AND DAM","PA00128","24h","GLO",10000,6.2499,379.53
"MONTGOMERY LOCKS AND DAM","PA00128","72h","GPA",10000,1.9429,144.25
"MONTGOMERY LOCKS AND DAM","PA00128","72h","PE3",10000,2.8345,210.45
"MONTGOMERY LOCKS AND DAM","PA00128","72h","GNO",10000,3.1053,230.55
"MONTGOMERY LOCKS AND DAM","PA00128","72h","GEV",10000,3.1088,230.81
"MONTGOMERY LOCKS AND DAM","PA00128","72h","GLO",10000,4.5292,336.27
"BUNDICKS CREEK DAM","LA00006","24h","GPA",10000,3.2103,427.63
"BUNDICKS CREEK DAM","LA00006","24h","PE3",10000,4.0813,543.65
"BUNDICKS CREEK DAM","LA00006","24h","GNO",10000,5.153,686.4
"BUNDICKS CREEK DAM","LA00006","24h","GEV",10000,6.0982,812.32
"BUNDICKS CREEK DAM","LA00006","24h","GLO",10000,8.7378,1163.92
"BUNDICKS CREEK DAM","LA00006","72h","GPA",10000,2.8331,465.04
"BUNDICKS CREEK DAM","LA00006","72h","PE3",10000,3.8841,637.54
"BUNDICKS CREEK DAM","LA00006","72h","GNO",10000,4.6861,769.19
"BUNDICKS CREEK DAM","LA00006","72h","GEV",10000,5.2459,861.07
"BUNDICKS CREEK DAM","LA00006","72h","GLO",10000,7.6551,1256.52
"CRANBERRY LAKE","NY00397","24h","GPA",10000,2.1173,125.95
"CRANBERRY LAKE","NY00397","24h","PE3",10000,3.0622,182.16
"CRANBERRY LAKE","NY00397","24h","GNO",10000,3.4373,204.46
"CRANBERRY LAKE","NY00397","24h","GEV",10000,3.5403,210.59
"CRANBERRY LAKE","NY00397","24h","GLO",10000,5.1765,307.92
"CRANBERRY LAKE","NY00397","72h","GPA",10000,1.9191,140.12
"CRANBERRY LAKE","NY00397","72h","PE3",10000,2.7852,203.35
"CRANBERRY LAKE","NY00397","72h","GNO",10000,3.0507,222.74
"CRANBERRY LAKE","NY00397","72h","GEV",10000,3.0569,223.19
"CRANBERRY LAKE","NY00397","72h","GLO",10000,4.4403,324.19
"QUEMAHONING","PA00740","24h","GPA",10000,2.573,167.1
"QUEMAHONING","PA00740","24h","PE3",10000,3.4144,221.74
"QUEMAHONING","PA00740","24h","GNO",10000,4.1205,267.6
"QUEMAHONING","PA00740","24h","GEV",10000,4.6438,301.58
"QUEMAHONING","PA00740","24h","GLO",10000,6.6726,433.34
"QUEMAHONING","PA00740","72h","GPA",10000,2.3053,187.39
"QUEMAHONING","PA00740","72h","PE3",10000,3.1847,258.88
"QUEMAHONING","PA00740","72h","GNO",10000,3.7127,301.8
"QUEMAHONING","PA00740","72h","GEV",10000,4.014,326.3
"QUEMAHONING","PA00740","72h","GLO",10000,5.8084,472.16
"SOMERSET","VT00018","24h","GPA",10000,2.1844,155.13
"SOMERSET","VT00018","24h","PE3",10000,3.1472,223.5
"SOMERSET","VT00018","24h","GNO",10000,3.5619,252.95
"SOMERSET","VT00018","24h","GEV",10000,3.7039,263.04
"SOMERSET","VT00018","24h","GLO",10000,5.4199,384.9
"SOMERSET","VT00018","72h","GPA",10000,2.8316,251.2
"SOMERSET","VT00018","72h","PE3",10000,3.6854,326.94
"SOMERSET","VT00018","72h","GNO",10000,4.5417,402.91
"SOMERSET","VT00018","72h","GEV",10000,5.2378,464.66
"SOMERSET","VT00018","72h","GLO",10000,7.5168,666.83
"WOODRUFF NARROWS","WY01197","24h","GPA",10000,2.1721,83.95
"WOODRUFF NARROWS","WY01197","24h","PE3",10000,3.1492,121.72
"WOODRUFF NARROWS","WY01197","24h","GNO",10000,3.549,137.17
"WOODRUFF NARROWS","WY01197","24h","GEV",10000,3.6691,141.81
"WOODRUFF NARROWS","WY01197","24h","GLO",10000,5.379,207.89
"WOODRUFF NARROWS","WY01197","72h","GPA",10000,2.0608,110.88
"WOODRUFF NARROWS","WY01197","72h","PE3",10000,3.0389,163.51
"WOODRUFF NARROWS","WY01197","72h","GNO",10000,3.3563,180.59
"WOODRUFF NARROWS","WY01197","72h","GEV",10000,3.3831,182.03
"WOODRUFF NARROWS","WY01197","72h","GLO",10000,4.9714,267.49
"LAKE WICHITA DAM","TX01017","24h","GPA",10000,2.5224,221.69
"LAKE WICHITA DAM","TX01017","24h","PE3",10000,3.5734,314.07
"LAKE WICHITA DAM","TX01017","24h","GNO",10000,4.1801,367.39
"LAKE WICHITA DAM","TX01017","24h","GEV",10000,4.5121,396.57
"LAKE WICHITA DAM","TX01017","24h","GLO",10000,6.6193,581.78
"LAKE WICHITA DAM","TX01017","72h","GPA",10000,2.4357,261.76
"LAKE WICHITA DAM","TX01017","72h","PE3",10000,3.4952,375.63
"LAKE WICHITA DAM","TX01017","72h","GNO",10000,4.0417,434.37
"LAKE WICHITA DAM","TX01017","72h","GEV",10000,4.3013,462.27
"LAKE WICHITA DAM","TX01017","72h","GLO",10000,6.3262,679.89
"REMMEL","AR00535","24h","GPA",10000,2.3625,258.99
"REMMEL","AR00535","24h","PE3",10000,3.3295,364.99
"REMMEL","AR00535","24h","GNO",10000,3.8629,423.46
"REMMEL","AR00535","24h","GEV",10000,4.1396,453.8
"REMMEL","AR00535","24h","GLO",10000,6.0403,662.16
"REMMEL","AR00535","72h","GPA",10000,2.2262,308.27
"REMMEL","AR00535","72h","PE3",10000,3.2257,446.67
"REMMEL","AR00535","72h","GNO",10000,3.6539,505.96
"REMMEL","AR00535","72h","GEV",10000,3.7986,525.99
"REMMEL","AR00535","72h","GLO",10000,5.5765,772.18
"SAN PABLO","CA00166","24h","GPA",10000,2.6854,164.14
"SAN PABLO","CA00166","24h","PE3",10000,3.7769,230.86
"SAN PABLO","CA00166","24h","GNO",10000,4.4739,273.46
"SAN PABLO","CA00166","24h","GEV",10000,4.8964,299.29
"SAN PABLO","CA00166","24h","GLO",10000,7.1876,439.34
"SAN PABLO","CA00166","72h","GPA",10000,2.364,212.48
"SAN PABLO","CA00166","72h","PE3",10000,3.557,319.7
"SAN PABLO","CA00166","72h","GNO",10000,3.9966,359.22
"SAN PABLO","CA00166","72h","GEV",10000,4.0884,367.47
"SAN PABLO","CA00166","72h","GLO",10000,6.1036,548.6
"THERMALITO AFTERBAY","CA00042","24h","GPA",10000,2.1327,193.68
"THERMALITO AFTERBAY","CA00042","24h","PE3",10000,3.1518,286.24
"THERMALITO AFTERBAY","CA00042","24h","GNO",10000,3.5033,318.16
"THERMALITO AFTERBAY","CA00042","24h","GEV",10000,3.5544,322.8
"THERMALITO AFTERBAY","CA00042","24h","GLO",10000,5.2401,475.89
"THERMALITO AFTERBAY","CA00042","72h","GPA",10000,2.1162,297.26
"THERMALITO AFTERBAY","CA00042","72h","PE3",10000,3.2084,450.67
"THERMALITO AFTERBAY","CA00042","72h","GEV",10000,3.4791,488.69
"THERMALITO AFTERBAY","CA00042","72h","GNO",10000,3.5093,492.93
"THERMALITO AFTERBAY","CA00042","72h","GLO",10000,5.1735,726.7
"UPPER BEAVER DAM","WI00119","24h","GPA",10000,2.6819,188.82
"UPPER BEAVER DAM","WI00119","24h","PE3",10000,3.6449,256.62
"UPPER BEAVER DAM","WI00119","24h","GNO",10000,4.3812,308.46
"UPPER BEAVER DAM","WI00119","24h","GEV",10000,4.8955,344.67
"UPPER BEAVER DAM","WI00119","24h","GLO",10000,7.1052,500.25
"UPPER BEAVER DAM","WI00119","72h","GPA",10000,2.5882,226.35
"UPPER BEAVER DAM","WI00119","72h","PE3",10000,3.5839,313.43
"UPPER BEAVER DAM","WI00119","72h","GNO",10000,4.2518,371.84
"UPPER BEAVER DAM","WI00119","72h","GEV",10000,4.6744,408.8
"UPPER BEAVER DAM","WI00119","72h","GLO",10000,6.8141,595.92
"VIRGINIA RANCH","CA00842","24h","GPA",10000,2.2068,215.71
"VIRGINIA RANCH","CA00842","24h","PE3",10000,3.2296,315.69
"VIRGINIA RANCH","CA00842","24h","GNO",10000,3.6336,355.18
"VIRGINIA RANCH","CA00842","24h","GEV",10000,3.7429,365.86
"VIRGINIA RANCH","CA00842","24h","GLO",10000,5.5112,538.7
"VIRGINIA RANCH","CA00842","72h","GPA",10000,2.3292,365.07
"VIRGINIA RANCH","CA00842","72h","PE3",10000,3.4448,539.92
"VIRGINIA RANCH","CA00842","72h","GNO",10000,3.8948,610.45
"VIRGINIA RANCH","CA00842","72h","GEV",10000,4.0246,630.8
"VIRGINIA RANCH","CA00842","72h","GLO",10000,5.9672,935.26
"EAU GALLE","WI00780","24h","GPA",10000,2.7246,194.7
"EAU GALLE","WI00780","24h","PE3",10000,3.741,267.33
"EAU GALLE","WI00780","24h","GNO",10000,4.487,320.64
"EAU GALLE","WI00780","24h","GEV",10000,4.9936,356.84
"EAU GALLE","WI00780","24h","GLO",10000,7.2774,520.04
"EAU GALLE","WI00780","72h","GPA",10000,2.0912,176.31
"EAU GALLE","WI00780","72h","PE3",10000,3.129,263.81
"EAU GALLE","WI00780","72h","GEV",10000,3.4378,289.84
"EAU GALLE","WI00780","72h","GNO",10000,3.4392,289.96
"EAU GALLE","WI00780","72h","GLO",10000,5.0837,428.61
"LAKE ATHENS DAM","TX00182","24h","GPA",10000,2.6339,272.08
"LAKE ATHENS DAM","TX00182","24h","PE3",10000,3.6495,377
"LAKE ATHENS DAM","TX00182","24h","GNO",10000,4.3394,448.27
"LAKE ATHENS DAM","TX00182","24h","GEV",10000,4.7807,493.85
"LAKE ATHENS DAM","TX00182","24h","GLO",10000,6.9766,720.69
"LAKE ATHENS DAM","TX00182","72h","GPA",10000,2.5636,326.77
"LAKE ATHENS DAM","TX00182","72h","PE3",10000,3.629,462.58
"LAKE ATHENS DAM","TX00182","72h","GNO",10000,4.2572,542.66
"LAKE ATHENS DAM","TX00182","72h","GEV",10000,4.6089,587.49
"LAKE ATHENS DAM","TX00182","72h","GLO",10000,6.7653,862.35
"CRANE CREEK MAIN","ID00135","24h","GPA",10000,2.1128,74.37
"CRANE CREEK MAIN","ID00135","24h","PE3",10000,3.0381,106.93
"CRANE CREEK MAIN","ID00135","24h","GNO",10000,3.4186,120.33
"CRANE CREEK MAIN","ID00135","24h","GEV",10000,3.5347,124.41
"CRANE CREEK MAIN","ID00135","24h","GLO",10000,5.1569,181.51
"CRANE CREEK MAIN","ID00135","72h","GPA",10000,1.9556,106.69
"CRANE CREEK MAIN","ID00135","72h","PE3",10000,2.8709,156.63
"CRANE CREEK MAIN","ID00135","72h","GEV",10000,3.1317,170.85
"CRANE CREEK MAIN","ID00135","72h","GNO",10000,3.1391,171.26
